Orthogroup	Acomosus	T.fasciculata	T.leiboldiana
OG0026882			Tlei_v1.09213-RA
OG0026883			Tlei_v1.09220-RA
OG0026884			Tlei_v1.09226-RA
OG0026885			Tlei_v1.09230-RA
OG0026886			Tlei_v1.09231-RA
OG0026887			Tlei_v1.09229-RA
OG0026888			Tlei_v1.09239-RA
OG0026889			Tlei_v1.09240-RA
OG0026890			Tlei_v1.09246-RA
OG0026891			Tlei_v1.09248-RA
OG0026892			Tlei_v1.09250-RA
OG0026893			Tlei_v1.09274-RA
OG0026894			Tlei_v1.09298-RA
OG0026895			Tlei_v1.09301-RA
OG0026896			Tlei_v1.09299-RA
OG0026897			Tlei_v1.09314-RA
OG0026898			Tlei_v1.09313-RA
OG0026899			Tlei_v1.09318-RA
OG0026900			Tlei_v1.09316-RA
OG0026901			Tlei_v1.09329-RA
OG0026902			Tlei_v1.09335-RA
OG0026903			Tlei_v1.09355-RA
OG0026904			Tlei_v1.09353-RA
OG0026905			Tlei_v1.09386-RA
OG0026906			Tlei_v1.09389-RA
OG0026907			Tlei_v1.09398-RA
OG0026908			Tlei_v1.09424-RA
OG0026909			Tlei_v1.09421-RA
OG0026910			Tlei_v1.09452-RA
OG0026911			Tlei_v1.09440-RA
OG0026912			Tlei_v1.09457-RA
OG0026913			Tlei_v1.09475-RA
OG0026914			Tlei_v1.09476-RA
OG0026915			Tlei_v1.09490-RA
OG0026916			Tlei_v1.09491-RA
OG0026917			Tlei_v1.09507-RA
OG0026918			Tlei_v1.09516-RA
OG0026919			Tlei_v1.09532-RA
OG0026920			Tlei_v1.09522-RA
OG0026921			Tlei_v1.09542-RA
OG0026922			Tlei_v1.09550-RA
OG0026923			Tlei_v1.09546-RA
OG0026924			Tlei_v1.09555-RA
OG0026925			Tlei_v1.09557-RA
OG0026926			Tlei_v1.09560-RA
OG0026927			Tlei_v1.09565-RA
OG0026928			Tlei_v1.09561-RA
OG0026929			Tlei_v1.09566-RA
OG0026930			Tlei_v1.09586-RA
OG0026931			Tlei_v1.09591-RA
OG0026932			Tlei_v1.09592-RA
OG0026933			Tlei_v1.09599-RA
OG0026934			Tlei_v1.09619-RA
OG0026935			Tlei_v1.09640-RA
OG0026936			Tlei_v1.09641-RA
OG0026937			Tlei_v1.09684-RA
OG0026938			Tlei_v1.09702-RA
OG0026939			Tlei_v1.09704-RA
OG0026940			Tlei_v1.09722-RA
OG0026941			Tlei_v1.09742-RB
OG0026942			Tlei_v1.11015-RA
OG0026943			Tlei_v1.11030-RA
OG0026944			Tlei_v1.11045-RA
OG0026945			Tlei_v1.11058-RA
OG0026946			Tlei_v1.11070-RA
OG0026947			Tlei_v1.11093-RA
OG0026948			Tlei_v1.11087-RA
OG0026949			Tlei_v1.11109-RA
OG0026950			Tlei_v1.11113-RA
OG0026951			Tlei_v1.11115-RA
OG0026952			Tlei_v1.11117-RA
OG0026953			Tlei_v1.11114-RA
OG0026954			Tlei_v1.11116-RA
OG0026955			Tlei_v1.11145-RA
OG0026956			Tlei_v1.11166-RA
OG0026957			Tlei_v1.11171-RA
OG0026958			Tlei_v1.11177-RA
OG0026959			Tlei_v1.11175-RA
OG0026960			Tlei_v1.11184-RA
OG0026961			Tlei_v1.11217-RA
OG0026962			Tlei_v1.11228-RA
OG0026963			Tlei_v1.11234-RA
OG0026964			Tlei_v1.11238-RA
OG0026965			Tlei_v1.11255-RA
OG0026966			Tlei_v1.11270-RA
OG0026967			Tlei_v1.11268-RA
OG0026968			Tlei_v1.11279-RA
OG0026969			Tlei_v1.11278-RA
OG0026970			Tlei_v1.11282-RA
OG0026971			Tlei_v1.11294-RA
OG0026972			Tlei_v1.11301-RA
OG0026973			Tlei_v1.11314-RA
OG0026974			Tlei_v1.11324-RA
OG0026975			Tlei_v1.11325-RA
OG0026976			Tlei_v1.11334-RA
OG0026977			Tlei_v1.11346-RA
OG0026978			Tlei_v1.11350-RA
OG0026979			Tlei_v1.11344-RA
OG0026980			Tlei_v1.11384-RA
OG0026981			Tlei_v1.11387-RA
OG0026982			Tlei_v1.11388-RA
OG0026983			Tlei_v1.11391-RA
OG0026984			Tlei_v1.11390-RA
OG0026985			Tlei_v1.11392-RA
OG0026986			Tlei_v1.11396-RA
OG0026987			Tlei_v1.11403-RA
OG0026988			Tlei_v1.11425-RA
OG0026989			Tlei_v1.11449-RA
OG0026990			Tlei_v1.11462-RB
OG0026991			Tlei_v1.11461-RA
OG0026992			Tlei_v1.11459-RA
OG0026993			Tlei_v1.11469-RA
OG0026994			Tlei_v1.11467-RA
OG0026995			Tlei_v1.11473-RA
OG0026996			Tlei_v1.11476-RA
OG0026997			Tlei_v1.11485-RA
OG0026998			Tlei_v1.11484-RA
OG0026999			Tlei_v1.11491-RA
OG0027000			Tlei_v1.11497-RA
OG0027001			Tlei_v1.11507-RB
OG0027002			Tlei_v1.11509-RA
OG0027003			Tlei_v1.11522-RA
OG0027004			Tlei_v1.11527-RA
OG0027005			Tlei_v1.11529-RA
OG0027006			Tlei_v1.11531-RA
OG0027007			Tlei_v1.11539-RA
OG0027008			Tlei_v1.11538-RA
OG0027009			Tlei_v1.11552-RA
OG0027010			Tlei_v1.11571-RA
OG0027011			Tlei_v1.11575-RA
OG0027012			Tlei_v1.11578-RA
OG0027013			Tlei_v1.11579-RA
OG0027014			Tlei_v1.11581-RA
OG0027015			Tlei_v1.11585-RA
OG0027016			Tlei_v1.11584-RA
OG0027017			Tlei_v1.11586-RA
OG0027018			Tlei_v1.11602-RA
OG0027019			Tlei_v1.11604-RA
OG0027020			Tlei_v1.11612-RA
OG0027021			Tlei_v1.11628-RA
OG0027022			Tlei_v1.11633-RA
OG0027023			Tlei_v1.11632-RA
OG0027024			Tlei_v1.11644-RA
OG0027025			Tlei_v1.11652-RA
OG0027026			Tlei_v1.11661-RA
OG0027027			Tlei_v1.11662-RA
OG0027028			Tlei_v1.11672-RA
OG0027029			Tlei_v1.11678-RA
OG0027030			Tlei_v1.11708-RA
OG0027031			Tlei_v1.11713-RA
OG0027032			Tlei_v1.11718-RA
OG0027033			Tlei_v1.11726-RA
OG0027034			Tlei_v1.11727-RA
OG0027035			Tlei_v1.11751-RA
OG0027036			Tlei_v1.11753-RA
OG0027037			Tlei_v1.11788-RA
OG0027038			Tlei_v1.11800-RB
OG0027039			Tlei_v1.11802-RA
OG0027040			Tlei_v1.11818-RA
OG0027041			Tlei_v1.11844-RA
OG0027042			Tlei_v1.11857-RA
OG0027043			Tlei_v1.11860-RA
OG0027044			Tlei_v1.11861-RA
OG0027045			Tlei_v1.11867-RA
OG0027046			Tlei_v1.11889-RA
OG0027047			Tlei_v1.11909-RA
OG0027048			Tlei_v1.11938-RA
OG0027049			Tlei_v1.11954-RA
OG0027050			Tlei_v1.11950-RA
OG0027051			Tlei_v1.11956-RA
OG0027052			Tlei_v1.11949-RA
OG0027053			Tlei_v1.11944-RA
OG0027054			Tlei_v1.11964-RA
OG0027055			Tlei_v1.11967-RA
OG0027056			Tlei_v1.11980-RA
OG0027057			Tlei_v1.12003-RA
OG0027058			Tlei_v1.11998-RA
OG0027059			Tlei_v1.11987-RA
OG0027060			Tlei_v1.11990-RA
OG0027061			Tlei_v1.12030-RA
OG0027062			Tlei_v1.12024-RA
OG0027063			Tlei_v1.12037-RA
OG0027064			Tlei_v1.12045-RA
OG0027065			Tlei_v1.12041-RA
OG0027066			Tlei_v1.12048-RA
OG0027067			Tlei_v1.12054-RA
OG0027068			Tlei_v1.12088-RA
OG0027069			Tlei_v1.12085-RA
OG0027070			Tlei_v1.12123-RA
OG0027071			Tlei_v1.12133-RA
OG0027072			Tlei_v1.12144-RA
OG0027073			Tlei_v1.12146-RA
OG0027074			Tlei_v1.12160-RA
OG0027075			Tlei_v1.12161-RA
OG0027076			Tlei_v1.12171-RA
OG0027077			Tlei_v1.12180-RA
OG0027078			Tlei_v1.12185-RA
OG0027079			Tlei_v1.12183-RA
OG0027080			Tlei_v1.12193-RA
OG0027081			Tlei_v1.12199-RA
OG0027082			Tlei_v1.12225-RA
OG0027083			Tlei_v1.12239-RA
OG0027084			Tlei_v1.12240-RA
OG0027085			Tlei_v1.12245-RA
OG0027086			Tlei_v1.12246-RA
OG0027087			Tlei_v1.12257-RA
OG0027088			Tlei_v1.12278-RA
OG0027089			Tlei_v1.12282-RA
OG0027090			Tlei_v1.12296-RA
OG0027091			Tlei_v1.12306-RA
OG0027092			Tlei_v1.12356-RA
OG0027093			Tlei_v1.12355-RA
OG0027094			Tlei_v1.12366-RA
OG0027095			Tlei_v1.12363-RA
OG0027096			Tlei_v1.12370-RA
OG0027097			Tlei_v1.12368-RA
OG0027098			Tlei_v1.12381-RA
OG0027099			Tlei_v1.12386-RA
OG0027100			Tlei_v1.12401-RA
OG0027101			Tlei_v1.12395-RA
OG0027102			Tlei_v1.12406-RA
OG0027103			Tlei_v1.12417-RA
OG0027104			Tlei_v1.12455-RA
OG0027105			Tlei_v1.12460-RA
OG0027106			Tlei_v1.12466-RA
OG0027107			Tlei_v1.12492-RA
OG0027108			Tlei_v1.12503-RA
OG0027109			Tlei_v1.12497-RA
OG0027110			Tlei_v1.12517-RA
OG0027111			Tlei_v1.12520-RA
OG0027112			Tlei_v1.12535-RA
OG0027113			Tlei_v1.12530-RA
OG0027114			Tlei_v1.12551-RA
OG0027115			Tlei_v1.12554-RA
OG0027116			Tlei_v1.12574-RA
OG0027117			Tlei_v1.12581-RA
OG0027118			Tlei_v1.12595-RA
OG0027119			Tlei_v1.12592-RA
OG0027120			Tlei_v1.12630-RA
OG0027121			Tlei_v1.12635-RA
OG0027122			Tlei_v1.12633-RA
OG0027123			Tlei_v1.12651-RA
OG0027124			Tlei_v1.12661-RA
OG0027125			Tlei_v1.12692-RA
OG0027126			Tlei_v1.12705-RA
OG0027127			Tlei_v1.12708-RA
OG0027128			Tlei_v1.12742-RA
OG0027129			Tlei_v1.12737-RA
OG0027130			Tlei_v1.12756-RA
OG0027131			Tlei_v1.12750-RA
OG0027132			Tlei_v1.12780-RA
OG0027133			Tlei_v1.05166-RA
OG0027134			Tlei_v1.05178-RA
OG0027135			Tlei_v1.05203-RA
OG0027136			Tlei_v1.05222-RA
OG0027137			Tlei_v1.05240-RA
OG0027138			Tlei_v1.05234-RA
OG0027139			Tlei_v1.05277-RA
OG0027140			Tlei_v1.05273-RA
OG0027141			Tlei_v1.05285-RA
OG0027142			Tlei_v1.05302-RA
OG0027143			Tlei_v1.05314-RA
OG0027144			Tlei_v1.05318-RA
OG0027145			Tlei_v1.05335-RA
OG0027146			Tlei_v1.05359-RA
OG0027147			Tlei_v1.05370-RA
OG0027148			Tlei_v1.05393-RA
OG0027149			Tlei_v1.05413-RA
OG0027150			Tlei_v1.05428-RA
OG0027151			Tlei_v1.05435-RA
OG0027152			Tlei_v1.05440-RA
OG0027153			Tlei_v1.05463-RA
OG0027154			Tlei_v1.05462-RA
OG0027155			Tlei_v1.05484-RA
OG0027156			Tlei_v1.05495-RA
OG0027157			Tlei_v1.05501-RA
OG0027158			Tlei_v1.05516-RA
OG0027159			Tlei_v1.05505-RA
OG0027160			Tlei_v1.05518-RA
OG0027161			Tlei_v1.05527-RA
OG0027162			Tlei_v1.05529-RA
OG0027163			Tlei_v1.05536-RA
OG0027164			Tlei_v1.05572-RA
OG0027165			Tlei_v1.05595-RA
OG0027166			Tlei_v1.05594-RA
OG0027167			Tlei_v1.05599-RA
OG0027168			Tlei_v1.05655-RA
OG0027169			Tlei_v1.05665-RA
OG0027170			Tlei_v1.05676-RA
OG0027171			Tlei_v1.05675-RA
OG0027172			Tlei_v1.05678-RA
OG0027173			Tlei_v1.05688-RA
OG0027174			Tlei_v1.05712-RA
OG0027175			Tlei_v1.05721-RA
OG0027176			Tlei_v1.05727-RA
OG0027177			Tlei_v1.05739-RA
OG0027178			Tlei_v1.05756-RA
OG0027179			Tlei_v1.05766-RA
OG0027180			Tlei_v1.05765-RA
OG0027181			Tlei_v1.05751-RA
OG0027182			Tlei_v1.05779-RA
OG0027183			Tlei_v1.05784-RA
OG0027184			Tlei_v1.05789-RA
OG0027185			Tlei_v1.05791-RA
OG0027186			Tlei_v1.05799-RA
OG0027187			Tlei_v1.05806-RA
OG0027188			Tlei_v1.05816-RA
OG0027189			Tlei_v1.05819-RA
OG0027190			Tlei_v1.05827-RA
OG0027191			Tlei_v1.05828-RA
OG0027192			Tlei_v1.05836-RA
OG0027193			Tlei_v1.05853-RA
OG0027194			Tlei_v1.05855-RA
OG0027195			Tlei_v1.05857-RA
OG0027196			Tlei_v1.05874-RA
OG0027197			Tlei_v1.05898-RA
OG0027198			Tlei_v1.05927-RA
OG0027199			Tlei_v1.05946-RA
OG0027200			Tlei_v1.05952-RA
OG0027201			Tlei_v1.05960-RA
OG0027202			Tlei_v1.05971-RA
OG0027203			Tlei_v1.06028-RA
OG0027204			Tlei_v1.06031-RA
OG0027205			Tlei_v1.06034-RA
OG0027206			Tlei_v1.06033-RA
OG0027207			Tlei_v1.06035-RA
OG0027208			Tlei_v1.06039-RA
OG0027209			Tlei_v1.06051-RA
OG0027210			Tlei_v1.06058-RA
OG0027211			Tlei_v1.06061-RA
OG0027212			Tlei_v1.06079-RA
OG0027213			Tlei_v1.06092-RA
OG0027214			Tlei_v1.06144-RA
OG0027215			Tlei_v1.06151-RA
OG0027216			Tlei_v1.06173-RA
OG0027217			Tlei_v1.06182-RA
OG0027218			Tlei_v1.06185-RA
OG0027219			Tlei_v1.06207-RA
OG0027220			Tlei_v1.06209-RA
OG0027221			Tlei_v1.06212-RA
OG0027222			Tlei_v1.06213-RA
OG0027223			Tlei_v1.06244-RA
OG0027224			Tlei_v1.06253-RA
OG0027225			Tlei_v1.06255-RA
OG0027226			Tlei_v1.06254-RA
OG0027227			Tlei_v1.06295-RA
OG0027228			Tlei_v1.06298-RA
OG0027229			Tlei_v1.06311-RA
OG0027230			Tlei_v1.06313-RA
OG0027231			Tlei_v1.06316-RA
OG0027232			Tlei_v1.06328-RA
OG0027233			Tlei_v1.06326-RA
OG0027234			Tlei_v1.06332-RA
OG0027235			Tlei_v1.06343-RA
OG0027236			Tlei_v1.06352-RA
OG0027237			Tlei_v1.06364-RA
OG0027238			Tlei_v1.06363-RA
OG0027239			Tlei_v1.06376-RA
OG0027240			Tlei_v1.06389-RA
OG0027241			Tlei_v1.06393-RA
OG0027242			Tlei_v1.06406-RA
OG0027243			Tlei_v1.06409-RA
OG0027244			Tlei_v1.06411-RA
OG0027245			Tlei_v1.06419-RA
OG0027246			Tlei_v1.06426-RA
OG0027247			Tlei_v1.06432-RA
OG0027248			Tlei_v1.06434-RA
OG0027249			Tlei_v1.06438-RA
OG0027250			Tlei_v1.06440-RA
OG0027251			Tlei_v1.06464-RA
OG0027252			Tlei_v1.06470-RA
OG0027253			Tlei_v1.06471-RA
OG0027254			Tlei_v1.06507-RA
OG0027255			Tlei_v1.06519-RA
OG0027256			Tlei_v1.06530-RA
OG0027257			Tlei_v1.06533-RA
OG0027258			Tlei_v1.06546-RA
OG0027259			Tlei_v1.06551-RA
OG0027260			Tlei_v1.06562-RA
OG0027261			Tlei_v1.26210-RA
OG0027262			Tlei_v1.26208-RA
OG0027263			Tlei_v1.26221-RA
OG0027264			Tlei_v1.26247-RA
OG0027265			Tlei_v1.26268-RA
OG0027266			Tlei_v1.26276-RA
OG0027267			Tlei_v1.26319-RA
OG0027268			Tlei_v1.26320-RA
OG0027269			Tlei_v1.26329-RA
OG0027270			Tlei_v1.26358-RA
OG0027271			Tlei_v1.26427-RA
OG0027272			Tlei_v1.26426-RA
OG0027273			Tlei_v1.26428-RA
OG0027274			Tlei_v1.26451-RA
OG0027275			Tlei_v1.26480-RA
OG0027276			Tlei_v1.26484-RA
OG0027277			Tlei_v1.26502-RA
OG0027278			Tlei_v1.26499-RA
OG0027279			Tlei_v1.26508-RA
OG0027280			Tlei_v1.26506-RA
OG0027281			Tlei_v1.26549-RA
OG0027282			Tlei_v1.26558-RB
OG0027283			Tlei_v1.26559-RA
OG0027284			Tlei_v1.26562-RA
OG0027285			Tlei_v1.26597-RA
OG0027286			Tlei_v1.26611-RA
OG0027287			Tlei_v1.26609-RA
OG0027288			Tlei_v1.26605-RA
OG0027289			Tlei_v1.26615-RA
OG0027290			Tlei_v1.26634-RA
OG0027291			Tlei_v1.26631-RA
OG0027292			Tlei_v1.26635-RA
OG0027293			Tlei_v1.26643-RA
OG0027294			Tlei_v1.26662-RA
OG0027295			Tlei_v1.26664-RA
OG0027296			Tlei_v1.26670-RA
OG0027297			Tlei_v1.26672-RA
OG0027298			Tlei_v1.26677-RA
OG0027299			Tlei_v1.26689-RA
OG0027300			Tlei_v1.26722-RA
OG0027301			Tlei_v1.26733-RA
OG0027302			Tlei_v1.26779-RA
OG0027303			Tlei_v1.26777-RB
OG0027304			Tlei_v1.26781-RA
OG0027305			Tlei_v1.26783-RA
OG0027306			Tlei_v1.26778-RA
OG0027307			Tlei_v1.26784-RA
OG0027308			Tlei_v1.26789-RA
OG0027309			Tlei_v1.26800-RA
OG0027310			Tlei_v1.26802-RA
OG0027311			Tlei_v1.26809-RA
OG0027312			Tlei_v1.26812-RA
OG0027313			Tlei_v1.26822-RA
OG0027314			Tlei_v1.26834-RA
OG0027315			Tlei_v1.26846-RA
OG0027316			Tlei_v1.26847-RA
OG0027317			Tlei_v1.26882-RA
OG0027318			Tlei_v1.26885-RA
OG0027319			Tlei_v1.26892-RA
OG0027320			Tlei_v1.26889-RA
OG0027321			Tlei_v1.26914-RA
OG0027322			Tlei_v1.26934-RA
OG0027323			Tlei_v1.26932-RA
OG0027324			Tlei_v1.26938-RC
OG0027325			Tlei_v1.26964-RA
OG0027326			Tlei_v1.26974-RA
OG0027327			Tlei_v1.26975-RA
OG0027328			Tlei_v1.26988-RA
OG0027329			Tlei_v1.27000-RA
OG0027330			Tlei_v1.27019-RA
OG0027331			Tlei_v1.27034-RA
OG0027332			Tlei_v1.27050-RA
OG0027333			Tlei_v1.27043-RA
OG0027334			Tlei_v1.27063-RA
OG0027335			Tlei_v1.27064-RA
OG0027336			Tlei_v1.27083-RA
OG0027337			Tlei_v1.27096-RA
OG0027338			Tlei_v1.27091-RA
OG0027339			Tlei_v1.27104-RA
OG0027340			Tlei_v1.27108-RA
OG0027341			Tlei_v1.27113-RA
OG0027342			Tlei_v1.27132-RA
OG0027343			Tlei_v1.27139-RA
OG0027344			Tlei_v1.27150-RA
OG0027345			Tlei_v1.27143-RA
OG0027346			Tlei_v1.27170-RA
OG0027347			Tlei_v1.27167-RA
OG0027348			Tlei_v1.27191-RA
OG0027349			Tlei_v1.27211-RA
OG0027350			Tlei_v1.27228-RA
OG0027351			Tlei_v1.27235-RA
OG0027352			Tlei_v1.27251-RA
OG0027353			Tlei_v1.27296-RA
OG0027354			Tlei_v1.27297-RA
OG0027355			Tlei_v1.27305-RA
OG0027356			Tlei_v1.27328-RA
OG0027357			Tlei_v1.27333-RA
OG0027358			Tlei_v1.27332-RA
OG0027359			Tlei_v1.27344-RA
OG0027360			Tlei_v1.27348-RA
OG0027361			Tlei_v1.27352-RA
OG0027362			Tlei_v1.27357-RA
OG0027363			Tlei_v1.27358-RA
OG0027364			Tlei_v1.27377-RA
OG0027365			Tlei_v1.27376-RA
OG0027366			Tlei_v1.27381-RA
OG0027367			Tlei_v1.27391-RA
OG0027368			Tlei_v1.27396-RA
OG0027369			Tlei_v1.27398-RA
OG0027370			Tlei_v1.27407-RA
OG0027371			Tlei_v1.27432-RA
OG0027372			Tlei_v1.27434-RB
OG0027373			Tlei_v1.27425-RA
OG0027374			Tlei_v1.27450-RA
OG0027375			Tlei_v1.27451-RA
OG0027376			Tlei_v1.27460-RA
OG0027377			Tlei_v1.27486-RA
OG0027378			Tlei_v1.27484-RA
OG0027379			Tlei_v1.27500-RA
OG0027380			Tlei_v1.27503-RA
OG0027381			Tlei_v1.27514-RA
OG0027382			Tlei_v1.27510-RA
OG0027383			Tlei_v1.27511-RC
OG0027384			Tlei_v1.27512-RA
OG0027385			Tlei_v1.27516-RA
OG0027386			Tlei_v1.19455-RA
OG0027387			Tlei_v1.19461-RA
OG0027388			Tlei_v1.19481-RA
OG0027389			Tlei_v1.19483-RA
OG0027390			Tlei_v1.19502-RA
OG0027391			Tlei_v1.19506-RA
OG0027392			Tlei_v1.19520-RA
OG0027393			Tlei_v1.19565-RA
OG0027394			Tlei_v1.19571-RA
OG0027395			Tlei_v1.19574-RA
OG0027396			Tlei_v1.19575-RA
OG0027397			Tlei_v1.19576-RA
OG0027398			Tlei_v1.19578-RA
OG0027399			Tlei_v1.19602-RA
OG0027400			Tlei_v1.19603-RB
OG0027401			Tlei_v1.19616-RA
OG0027402			Tlei_v1.19600-RA
OG0027403			Tlei_v1.19630-RA
OG0027404			Tlei_v1.19631-RA
OG0027405			Tlei_v1.19648-RA
OG0027406			Tlei_v1.19642-RA
OG0027407			Tlei_v1.19653-RA
OG0027408			Tlei_v1.19676-RA
OG0027409			Tlei_v1.19712-RA
OG0027410			Tlei_v1.19700-RA
OG0027411			Tlei_v1.19727-RA
OG0027412			Tlei_v1.19756-RA
OG0027413			Tlei_v1.19745-RA
OG0027414			Tlei_v1.19776-RA
OG0027415			Tlei_v1.19779-RA
OG0027416			Tlei_v1.19786-RA
OG0027417			Tlei_v1.19773-RA
OG0027418			Tlei_v1.19834-RA
OG0027419			Tlei_v1.19828-RA
OG0027420			Tlei_v1.19839-RA
OG0027421			Tlei_v1.19853-RA
OG0027422			Tlei_v1.19911-RA
OG0027423			Tlei_v1.19933-RA
OG0027424			Tlei_v1.19946-RA
OG0027425			Tlei_v1.19974-RA
OG0027426			Tlei_v1.19967-RA
OG0027427			Tlei_v1.20010-RA
OG0027428			Tlei_v1.20019-RA
OG0027429			Tlei_v1.20042-RA
OG0027430			Tlei_v1.20063-RA
OG0027431			Tlei_v1.20075-RA
OG0027432			Tlei_v1.20100-RA
OG0027433			Tlei_v1.20105-RA
OG0027434			Tlei_v1.20113-RA
OG0027435			Tlei_v1.20115-RA
OG0027436			Tlei_v1.20119-RA
OG0027437			Tlei_v1.20122-RA
OG0027438			Tlei_v1.20132-RA
OG0027439			Tlei_v1.20150-RA
OG0027440			Tlei_v1.20151-RA
OG0027441			Tlei_v1.20147-RA
OG0027442			Tlei_v1.20159-RA
OG0027443			Tlei_v1.20169-RA
OG0027444			Tlei_v1.20171-RA
OG0027445			Tlei_v1.20170-RA
OG0027446			Tlei_v1.20174-RA
OG0027447			Tlei_v1.20182-RA
OG0027448			Tlei_v1.20181-RA
OG0027449			Tlei_v1.20197-RA
OG0027450			Tlei_v1.20202-RA
OG0027451			Tlei_v1.20207-RA
OG0027452			Tlei_v1.20210-RA
OG0027453			Tlei_v1.20218-RA
OG0027454			Tlei_v1.20224-RA
OG0027455			Tlei_v1.20250-RA
OG0027456			Tlei_v1.20252-RA
OG0027457			Tlei_v1.20258-RA
OG0027458			Tlei_v1.20260-RA
OG0027459			Tlei_v1.20263-RA
OG0027460			Tlei_v1.20264-RA
OG0027461			Tlei_v1.20273-RA
OG0027462			Tlei_v1.20280-RA
OG0027463			Tlei_v1.20279-RA
OG0027464			Tlei_v1.20286-RA
OG0027465			Tlei_v1.20303-RA
OG0027466			Tlei_v1.20305-RA
OG0027467			Tlei_v1.20327-RA
OG0027468			Tlei_v1.20331-RA
OG0027469			Tlei_v1.20347-RA
OG0027470			Tlei_v1.20352-RA
OG0027471			Tlei_v1.20360-RA
OG0027472			Tlei_v1.20370-RA
OG0027473			Tlei_v1.20378-RA
OG0027474			Tlei_v1.20380-RA
OG0027475			Tlei_v1.20381-RA
OG0027476			Tlei_v1.20384-RA
OG0027477			Tlei_v1.20385-RA
OG0027478			Tlei_v1.20388-RA
OG0027479			Tlei_v1.20393-RA
OG0027480			Tlei_v1.20398-RA
OG0027481			Tlei_v1.20403-RA
OG0027482			Tlei_v1.20406-RA
OG0027483			Tlei_v1.20414-RA
OG0027484			Tlei_v1.20417-RA
OG0027485			Tlei_v1.20426-RA
OG0027486			Tlei_v1.20428-RA
OG0027487			Tlei_v1.20434-RA
OG0027488			Tlei_v1.20435-RA
OG0027489			Tlei_v1.20441-RA
OG0027490			Tlei_v1.20450-RA
OG0027491			Tlei_v1.20453-RA
OG0027492			Tlei_v1.20460-RA
OG0027493			Tlei_v1.20467-RA
OG0027494			Tlei_v1.20480-RA
OG0027495			Tlei_v1.20489-RA
OG0027496			Tlei_v1.20499-RA
OG0027497			Tlei_v1.20523-RA
OG0027498			Tlei_v1.20528-RA
OG0027499			Tlei_v1.20571-RA
OG0027500			Tlei_v1.20580-RA
OG0027501			Tlei_v1.20575-RA
OG0027502			Tlei_v1.20585-RA
OG0027503			Tlei_v1.20587-RA
OG0027504			Tlei_v1.20593-RA
OG0027505			Tlei_v1.20594-RA
OG0027506			Tlei_v1.20631-RA
OG0027507			Tlei_v1.20641-RA
OG0027508			Tlei_v1.20654-RA
OG0027509			Tlei_v1.20668-RA
OG0027510			Tlei_v1.20672-RA
OG0027511			Tlei_v1.20692-RA
OG0027512			Tlei_v1.20689-RB
OG0027513			Tlei_v1.20695-RA
OG0027514			Tlei_v1.20722-RA
OG0027515			Tlei_v1.20721-RA
OG0027516			Tlei_v1.20734-RA
OG0027517			Tlei_v1.20763-RA
OG0027518			Tlei_v1.20755-RA
OG0027519			Tlei_v1.20778-RA
OG0027520			Tlei_v1.20819-RA
OG0027521			Tlei_v1.20816-RA
OG0027522			Tlei_v1.20842-RA
OG0027523			Tlei_v1.20858-RA
OG0027524			Tlei_v1.20863-RA
OG0027525			Tlei_v1.20887-RA
OG0027526			Tlei_v1.20904-RA
OG0027527			Tlei_v1.20896-RA
OG0027528			Tlei_v1.20906-RA
OG0027529			Tlei_v1.20908-RA
OG0027530			Tlei_v1.20979-RA
OG0027531			Tlei_v1.20981-RA
OG0027532			Tlei_v1.20999-RA
OG0027533			Tlei_v1.21001-RA
OG0027534			Tlei_v1.21003-RA
OG0027535			Tlei_v1.21027-RA
OG0027536			Tlei_v1.21026-RA
OG0027537			Tlei_v1.21037-RA
OG0027538			Tlei_v1.21049-RA
OG0027539			Tlei_v1.21060-RA
OG0027540			Tlei_v1.21063-RA
OG0027541			Tlei_v1.21069-RA
OG0027542			Tlei_v1.21059-RA
OG0027543			Tlei_v1.21064-RA
OG0027544			Tlei_v1.21080-RA
OG0027545			Tlei_v1.21081-RA
OG0027546			Tlei_v1.21091-RA
OG0027547			Tlei_v1.21095-RA
OG0027548			Tlei_v1.21094-RA
OG0027549			Tlei_v1.21098-RA
OG0027550			Tlei_v1.21112-RA
OG0027551			Tlei_v1.21125-RA
OG0027552			Tlei_v1.21127-RA
OG0027553			Tlei_v1.21131-RA
OG0027554			Tlei_v1.21136-RA
OG0027555			Tlei_v1.21142-RA
OG0027556			Tlei_v1.21159-RA
OG0027557			Tlei_v1.21175-RA
OG0027558			Tlei_v1.21176-RA
OG0027559			Tlei_v1.21177-RA
OG0027560			Tlei_v1.21191-RA
OG0027561			Tlei_v1.21200-RA
OG0027562			Tlei_v1.21205-RA
OG0027563			Tlei_v1.21212-RA
OG0027564			Tlei_v1.21230-RA
OG0027565			Tlei_v1.21222-RA
OG0027566			Tlei_v1.21233-RA
OG0027567			Tlei_v1.21264-RA
OG0027568			Tlei_v1.21257-RA
OG0027569			Tlei_v1.21256-RA
OG0027570			Tlei_v1.21260-RA
OG0027571			Tlei_v1.21267-RA
OG0027572			Tlei_v1.21320-RA
OG0027573			Tlei_v1.21325-RA
OG0027574			Tlei_v1.14345-RA
OG0027575			Tlei_v1.14350-RA
OG0027576			Tlei_v1.14356-RA
OG0027577			Tlei_v1.14379-RA
OG0027578			Tlei_v1.14374-RA
OG0027579			Tlei_v1.14409-RA
