Scaffold_1;HRSCAF=1 53962
Scaffold_8523;HRSCAF=11101 99901
Scaffold_8524;HRSCAF=11103 36478
Scaffold_8525;HRSCAF=11104 19623
Scaffold_8526;HRSCAF=11105 27619
Scaffold_8527;HRSCAF=11107 21582
Scaffold_8528;HRSCAF=11108 20032
Scaffold_8529;HRSCAF=11110 57950
Scaffold_8530;HRSCAF=11112 21908
Scaffold_8531;HRSCAF=11113 11456
Scaffold_8532;HRSCAF=11114 31069
Scaffold_8533;HRSCAF=11115 23779
Scaffold_8534;HRSCAF=11116 29562
Scaffold_8535;HRSCAF=11118 44461
Scaffold_8536;HRSCAF=11121 41546
Scaffold_8537;HRSCAF=11123 39213
Scaffold_8538;HRSCAF=11124 19893
Scaffold_8539;HRSCAF=11125 31226
Scaffold_8540;HRSCAF=11128 17419
Scaffold_8541;HRSCAF=11129 24896
Scaffold_8542;HRSCAF=11130 19860
Scaffold_8543;HRSCAF=11131 18433
Scaffold_8544;HRSCAF=11133 13053
Scaffold_8545;HRSCAF=11135 28171
Scaffold_8546;HRSCAF=11136 23200
Scaffold_8547;HRSCAF=11137 33050
Scaffold_8548;HRSCAF=11138 45204
Scaffold_8549;HRSCAF=11139 66838
Scaffold_8550;HRSCAF=11140 28391
Scaffold_8551;HRSCAF=11141 21395
Scaffold_8552;HRSCAF=11142 37105
Scaffold_8553;HRSCAF=11143 17560
Scaffold_8554;HRSCAF=11144 31500
Scaffold_8555;HRSCAF=11147 8577
Scaffold_8556;HRSCAF=11148 13194
Scaffold_8557;HRSCAF=11150 39440
Scaffold_8558;HRSCAF=11152 13777
Scaffold_8559;HRSCAF=11153 17990
Scaffold_8560;HRSCAF=11154 21039
Scaffold_8561;HRSCAF=11155 16320
Scaffold_8562;HRSCAF=11158 11167
Scaffold_8563;HRSCAF=11159 23624
Scaffold_8564;HRSCAF=11160 213086
Scaffold_8565;HRSCAF=11161 13350
Scaffold_8566;HRSCAF=11162 20417
Scaffold_8567;HRSCAF=11163 38166
Scaffold_8568;HRSCAF=11164 50201
Scaffold_8569;HRSCAF=11165 10340
Scaffold_8570;HRSCAF=11166 18220
Scaffold_8571;HRSCAF=11168 76944
Scaffold_8572;HRSCAF=11169 53447
Scaffold_8573;HRSCAF=11170 18176
Scaffold_8574;HRSCAF=11173 19268
Scaffold_8575;HRSCAF=11174 11901
Scaffold_8576;HRSCAF=11176 15552
Scaffold_8577;HRSCAF=11177 42323
Scaffold_8578;HRSCAF=11178 23809
Scaffold_8579;HRSCAF=11179 16231
Scaffold_8580;HRSCAF=11180 8081
Scaffold_8581;HRSCAF=11181 17617
Scaffold_8582;HRSCAF=11183 19298
Scaffold_8583;HRSCAF=11184 14785
Scaffold_8584;HRSCAF=11186 55712
Scaffold_8585;HRSCAF=11188 18700
Scaffold_8586;HRSCAF=11189 2597
Scaffold_8587;HRSCAF=11192 22039
Scaffold_8588;HRSCAF=11194 24687
Scaffold_8589;HRSCAF=11196 25222
Scaffold_8590;HRSCAF=11197 6648
Scaffold_8591;HRSCAF=11198 15908
Scaffold_8592;HRSCAF=11199 21912
Scaffold_8593;HRSCAF=11201 19483
Scaffold_8594;HRSCAF=11204 25666
Scaffold_8595;HRSCAF=11205 14179
Scaffold_8596;HRSCAF=11206 27895
Scaffold_8597;HRSCAF=11208 24387
Scaffold_8598;HRSCAF=11210 25813
Scaffold_8599;HRSCAF=11212 14709
Scaffold_8600;HRSCAF=11213 22471
Scaffold_8601;HRSCAF=11214 19164
Scaffold_8602;HRSCAF=11215 9518
Scaffold_8603;HRSCAF=11216 31051
Scaffold_8604;HRSCAF=11218 23174
Scaffold_8605;HRSCAF=11219 17816
Scaffold_8606;HRSCAF=11220 47529
Scaffold_8607;HRSCAF=11221 78026
Scaffold_8608;HRSCAF=11222 12348
Scaffold_8609;HRSCAF=11223 22483
Scaffold_8610;HRSCAF=11224 26442
Scaffold_8611;HRSCAF=11225 22830
Scaffold_8612;HRSCAF=11227 32873
Scaffold_8613;HRSCAF=11228 13777
Scaffold_8614;HRSCAF=11229 17030
Scaffold_8615;HRSCAF=11231 14733
Scaffold_8616;HRSCAF=11232 33322
Scaffold_8617;HRSCAF=11233 23632
Scaffold_8618;HRSCAF=11234 33013
Scaffold_8619;HRSCAF=11235 27149
Scaffold_8620;HRSCAF=11236 19954
Scaffold_8621;HRSCAF=11237 19994
Scaffold_8622;HRSCAF=11239 16556
Scaffold_8623;HRSCAF=11240 11805
Scaffold_8624;HRSCAF=11243 59890
Scaffold_8625;HRSCAF=11246 21347
Scaffold_8626;HRSCAF=11247 18216
Scaffold_8627;HRSCAF=11248 18762
Scaffold_8628;HRSCAF=11249 25632
Scaffold_8629;HRSCAF=11250 113847
Scaffold_8630;HRSCAF=11251 12245
Scaffold_8631;HRSCAF=11252 32191
Scaffold_8632;HRSCAF=11254 23858
Scaffold_8633;HRSCAF=11255 26401
Scaffold_8634;HRSCAF=11256 29201
Scaffold_8635;HRSCAF=11257 27127
Scaffold_8636;HRSCAF=11258 18703
Scaffold_8637;HRSCAF=11259 14415
Scaffold_8638;HRSCAF=11260 103155
Scaffold_8639;HRSCAF=11261 45714
Scaffold_8640;HRSCAF=11263 15556
Scaffold_8641;HRSCAF=11264 113740
Scaffold_8642;HRSCAF=11265 30860
Scaffold_8643;HRSCAF=11268 18327
Scaffold_8644;HRSCAF=11269 23009
Scaffold_8645;HRSCAF=11270 16893
Scaffold_8646;HRSCAF=11271 78112
Scaffold_8647;HRSCAF=11272 17983
Scaffold_8648;HRSCAF=11273 29863
Scaffold_8649;HRSCAF=11274 12640
Scaffold_8650;HRSCAF=11277 20903
Scaffold_8651;HRSCAF=11278 24613
Scaffold_8652;HRSCAF=11279 35014
Scaffold_8653;HRSCAF=11281 26656
Scaffold_8654;HRSCAF=11282 19686
Scaffold_8655;HRSCAF=11283 36303
Scaffold_8656;HRSCAF=11284 13480
Scaffold_8657;HRSCAF=11285 19590
Scaffold_8658;HRSCAF=11286 11518
Scaffold_8659;HRSCAF=11287 13455
Scaffold_8660;HRSCAF=11289 13072
Scaffold_8661;HRSCAF=11290 53912
Scaffold_8662;HRSCAF=11292 30406
Scaffold_8663;HRSCAF=11293 19216
Scaffold_8664;HRSCAF=11294 29682
Scaffold_8665;HRSCAF=11295 11813
Scaffold_8666;HRSCAF=11297 20998
Scaffold_8667;HRSCAF=11298 25862
Scaffold_8668;HRSCAF=11299 31882
Scaffold_8669;HRSCAF=11301 28316
Scaffold_8670;HRSCAF=11302 37411
Scaffold_8671;HRSCAF=11303 27378
Scaffold_8672;HRSCAF=11304 20835
Scaffold_8673;HRSCAF=11306 28442
Scaffold_8674;HRSCAF=11307 23836
Scaffold_8675;HRSCAF=11308 38079
Scaffold_8676;HRSCAF=11310 25171
Scaffold_8677;HRSCAF=11312 20492
Scaffold_8678;HRSCAF=11313 15519
Scaffold_8679;HRSCAF=11314 36871
Scaffold_8680;HRSCAF=11315 32619
Scaffold_8681;HRSCAF=11316 67361
Scaffold_8682;HRSCAF=11317 58748
Scaffold_8683;HRSCAF=11318 79301
Scaffold_8684;HRSCAF=11319 23627
Scaffold_8685;HRSCAF=11320 21814
Scaffold_8686;HRSCAF=11322 41947
Scaffold_8687;HRSCAF=11323 27987
Scaffold_8688;HRSCAF=11324 20601
Scaffold_8689;HRSCAF=11325 158007
Scaffold_8690;HRSCAF=11326 5684
Scaffold_8691;HRSCAF=11327 19267
Scaffold_8692;HRSCAF=11328 52276
Scaffold_8693;HRSCAF=11330 22787
Scaffold_8694;HRSCAF=11331 18563
Scaffold_8695;HRSCAF=11333 58481
Scaffold_8696;HRSCAF=11334 14572
Scaffold_8697;HRSCAF=11335 16763
Scaffold_8698;HRSCAF=11336 22468
Scaffold_8699;HRSCAF=11339 11954
Scaffold_8700;HRSCAF=11340 14410
Scaffold_8701;HRSCAF=11342 21149
Scaffold_8702;HRSCAF=11343 22074
Scaffold_8703;HRSCAF=11344 24926
Scaffold_8704;HRSCAF=11346 7386
Scaffold_8705;HRSCAF=11347 20256
Scaffold_8706;HRSCAF=11349 29435
Scaffold_8707;HRSCAF=11350 6518
Scaffold_8708;HRSCAF=11351 36864
Scaffold_8709;HRSCAF=11352 14885
Scaffold_8710;HRSCAF=11353 51064
Scaffold_8711;HRSCAF=11356 19416
Scaffold_8712;HRSCAF=11357 48460
Scaffold_8713;HRSCAF=11358 27987
Scaffold_8714;HRSCAF=11359 24399
Scaffold_8715;HRSCAF=11360 12112
Scaffold_8716;HRSCAF=11361 32042
Scaffold_8717;HRSCAF=11362 102395
Scaffold_8718;HRSCAF=11363 61868
Scaffold_8719;HRSCAF=11364 25675
Scaffold_8720;HRSCAF=11365 8494
Scaffold_8721;HRSCAF=11366 17755
Scaffold_8722;HRSCAF=11367 22481
Scaffold_8723;HRSCAF=11369 22926
Scaffold_8724;HRSCAF=11371 25732
Scaffold_8725;HRSCAF=11372 29696
Scaffold_8726;HRSCAF=11373 6202
Scaffold_8727;HRSCAF=11374 8615
Scaffold_8728;HRSCAF=11375 16044
Scaffold_8729;HRSCAF=11376 28127
Scaffold_8730;HRSCAF=11377 17651
Scaffold_8731;HRSCAF=11379 24180
Scaffold_8732;HRSCAF=11380 14406
Scaffold_8733;HRSCAF=11381 16255
Scaffold_8734;HRSCAF=11382 36298
Scaffold_8735;HRSCAF=11383 29627
Scaffold_8736;HRSCAF=11384 37558
Scaffold_8737;HRSCAF=11387 15122
Scaffold_8738;HRSCAF=11388 65697
Scaffold_8739;HRSCAF=11389 57845
Scaffold_8740;HRSCAF=11390 41086
Scaffold_8741;HRSCAF=11391 160496
Scaffold_8742;HRSCAF=11392 24660
Scaffold_8743;HRSCAF=11393 16214
Scaffold_8744;HRSCAF=11394 45790
Scaffold_8745;HRSCAF=11395 38625
Scaffold_8746;HRSCAF=11396 32138
Scaffold_8747;HRSCAF=11399 23298
Scaffold_8748;HRSCAF=11400 12385
Scaffold_8749;HRSCAF=11401 19597
Scaffold_8750;HRSCAF=11402 51625
Scaffold_8751;HRSCAF=11403 24402
Scaffold_8752;HRSCAF=11404 23318
Scaffold_8753;HRSCAF=11405 50588
Scaffold_8754;HRSCAF=11406 16417
Scaffold_8755;HRSCAF=11408 11250
Scaffold_8756;HRSCAF=11409 58246
Scaffold_8757;HRSCAF=11411 12787
Scaffold_8758;HRSCAF=11412 22516
Scaffold_8759;HRSCAF=11415 39249
Scaffold_8760;HRSCAF=11417 43483
Scaffold_8761;HRSCAF=11418 15853
Scaffold_8762;HRSCAF=11420 51202
Scaffold_8763;HRSCAF=11421 50218
Scaffold_8764;HRSCAF=11422 13501
Scaffold_8765;HRSCAF=11423 101914
Scaffold_8766;HRSCAF=11424 56699
Scaffold_8767;HRSCAF=11425 15501
Scaffold_8768;HRSCAF=11426 15860
Scaffold_8769;HRSCAF=11428 19060
Scaffold_8770;HRSCAF=11430 27706
Scaffold_8771;HRSCAF=11432 16939
Scaffold_8772;HRSCAF=11433 20331
Scaffold_8773;HRSCAF=11434 14631
Scaffold_8774;HRSCAF=11435 29690
Scaffold_8775;HRSCAF=11439 15909
Scaffold_8776;HRSCAF=11442 21560
Scaffold_8777;HRSCAF=11444 26479
Scaffold_8778;HRSCAF=11445 17552
Scaffold_8779;HRSCAF=11446 24365
Scaffold_8780;HRSCAF=11447 22431
Scaffold_8781;HRSCAF=11448 18341
Scaffold_8782;HRSCAF=11450 12826
Scaffold_8783;HRSCAF=11451 18209
Scaffold_8784;HRSCAF=11453 16574
Scaffold_8785;HRSCAF=11454 29939
Scaffold_8786;HRSCAF=11455 28659
Scaffold_8787;HRSCAF=11456 5347
Scaffold_8788;HRSCAF=11458 15290
Scaffold_8789;HRSCAF=11459 22477
Scaffold_8790;HRSCAF=11460 53081
Scaffold_8791;HRSCAF=11461 100314
Scaffold_8792;HRSCAF=11462 33563
Scaffold_8793;HRSCAF=11463 13883
Scaffold_8794;HRSCAF=11464 13164
Scaffold_8795;HRSCAF=11465 19993
Scaffold_8796;HRSCAF=11466 60274
Scaffold_8797;HRSCAF=11467 70535
Scaffold_8798;HRSCAF=11469 12346
Scaffold_8799;HRSCAF=11470 25454
Scaffold_8800;HRSCAF=11471 20749
Scaffold_8801;HRSCAF=11472 19249
Scaffold_8802;HRSCAF=11473 18242
Scaffold_8803;HRSCAF=11474 10939
Scaffold_8804;HRSCAF=11476 17182
Scaffold_8805;HRSCAF=11478 22738
Scaffold_8806;HRSCAF=11480 21055
Scaffold_8807;HRSCAF=11482 16605
Scaffold_8808;HRSCAF=11483 30014
Scaffold_8809;HRSCAF=11484 26267
Scaffold_8810;HRSCAF=11486 24080
Scaffold_8811;HRSCAF=11487 75948
Scaffold_8812;HRSCAF=11488 85381
Scaffold_8813;HRSCAF=11489 179523
Scaffold_8814;HRSCAF=11490 19829
Scaffold_8815;HRSCAF=11491 17719
Scaffold_8816;HRSCAF=11492 16066
Scaffold_8817;HRSCAF=11495 40640
Scaffold_8818;HRSCAF=11497 14178
Scaffold_8819;HRSCAF=11498 112684
Scaffold_8820;HRSCAF=11500 43954
Scaffold_8821;HRSCAF=11503 44832
Scaffold_8822;HRSCAF=11504 40184
Scaffold_8823;HRSCAF=11505 69770
Scaffold_8824;HRSCAF=11508 66913
Scaffold_8825;HRSCAF=11509 13765
Scaffold_8826;HRSCAF=11510 59780
Scaffold_8827;HRSCAF=11511 38188
Scaffold_8828;HRSCAF=11512 38210
Scaffold_8829;HRSCAF=11513 35308
Scaffold_8830;HRSCAF=11514 53267
Scaffold_8831;HRSCAF=11516 10554
Scaffold_8832;HRSCAF=11517 27396
Scaffold_8833;HRSCAF=11518 30842
Scaffold_8834;HRSCAF=11519 50744
Scaffold_8835;HRSCAF=11521 20511
Scaffold_8836;HRSCAF=11522 29358
Scaffold_8837;HRSCAF=11523 12407
Scaffold_8838;HRSCAF=11524 25385
Scaffold_8839;HRSCAF=11525 77463
Scaffold_8840;HRSCAF=11526 9531
Scaffold_8841;HRSCAF=11527 12816
Scaffold_8842;HRSCAF=11528 60456
Scaffold_8843;HRSCAF=11529 25232
Scaffold_8844;HRSCAF=11530 16306
Scaffold_8845;HRSCAF=11532 10135
Scaffold_8846;HRSCAF=11536 21185
Scaffold_8847;HRSCAF=11538 32354
Scaffold_8848;HRSCAF=11539 48926
Scaffold_8849;HRSCAF=11540 35494
Scaffold_8850;HRSCAF=11542 15174
Scaffold_8851;HRSCAF=11544 20489
Scaffold_8852;HRSCAF=11547 23037
Scaffold_8853;HRSCAF=11548 16127
Scaffold_8854;HRSCAF=11549 25130
Scaffold_8855;HRSCAF=11550 10073
Scaffold_8856;HRSCAF=11552 20417
Scaffold_8857;HRSCAF=11553 32680
Scaffold_8858;HRSCAF=11554 32822
Scaffold_8859;HRSCAF=11555 31031
Scaffold_8860;HRSCAF=11556 36143
Scaffold_8861;HRSCAF=11557 15530
Scaffold_8862;HRSCAF=11558 21165
Scaffold_8863;HRSCAF=11559 49001
Scaffold_8864;HRSCAF=11560 28718
Scaffold_8865;HRSCAF=11561 48793
Scaffold_8866;HRSCAF=11563 24586
Scaffold_8867;HRSCAF=11564 10021
Scaffold_8868;HRSCAF=11565 16647
Scaffold_8869;HRSCAF=11567 31865
Scaffold_8870;HRSCAF=11568 29771
Scaffold_8871;HRSCAF=11569 111019
Scaffold_8872;HRSCAF=11570 59987
Scaffold_8873;HRSCAF=11571 33384
Scaffold_8874;HRSCAF=11572 34079
Scaffold_8875;HRSCAF=11573 34355
Scaffold_8876;HRSCAF=11574 20267
Scaffold_8877;HRSCAF=11575 21560
Scaffold_8878;HRSCAF=11576 57531
Scaffold_8879;HRSCAF=11578 47714
Scaffold_8880;HRSCAF=11580 16752
Scaffold_8881;HRSCAF=11581 36450
Scaffold_8882;HRSCAF=11582 16041
Scaffold_8883;HRSCAF=11583 20244
Scaffold_8884;HRSCAF=11584 16204
Scaffold_8885;HRSCAF=11587 46779
Scaffold_8886;HRSCAF=11588 25204
Scaffold_8887;HRSCAF=11589 38145
Scaffold_8888;HRSCAF=11590 32654
Scaffold_8889;HRSCAF=11591 23597
Scaffold_8890;HRSCAF=11592 17626
Scaffold_8891;HRSCAF=11594 24415
Scaffold_8892;HRSCAF=11595 6624
Scaffold_8893;HRSCAF=11596 21358
Scaffold_8894;HRSCAF=11597 22902
Scaffold_8895;HRSCAF=11599 15892
Scaffold_8896;HRSCAF=11602 36104
Scaffold_8897;HRSCAF=11604 28409
Scaffold_8898;HRSCAF=11605 49371
Scaffold_8899;HRSCAF=11606 18409
Scaffold_8900;HRSCAF=11607 81166
Scaffold_8901;HRSCAF=11608 15959
Scaffold_8902;HRSCAF=11610 21050
Scaffold_8903;HRSCAF=11613 68235
Scaffold_8904;HRSCAF=11614 25798
Scaffold_8905;HRSCAF=11615 30764
Scaffold_8906;HRSCAF=11617 20257
Scaffold_8907;HRSCAF=11619 15858
Scaffold_8908;HRSCAF=11620 19531
Scaffold_8909;HRSCAF=11621 17563
Scaffold_8910;HRSCAF=11623 23922
Scaffold_8911;HRSCAF=11624 37866
Scaffold_8912;HRSCAF=11625 23998
Scaffold_8913;HRSCAF=11626 50508
Scaffold_8914;HRSCAF=11628 22882
Scaffold_8915;HRSCAF=11629 66305
Scaffold_8916;HRSCAF=11630 27520
Scaffold_8917;HRSCAF=11631 59299
Scaffold_8918;HRSCAF=11632 14514
Scaffold_8919;HRSCAF=11633 43363
Scaffold_8920;HRSCAF=11634 21124
Scaffold_8921;HRSCAF=11635 56542
Scaffold_8922;HRSCAF=11636 17342
Scaffold_8923;HRSCAF=11637 33465
Scaffold_8924;HRSCAF=11639 19125
Scaffold_8925;HRSCAF=11640 26267
Scaffold_8926;HRSCAF=11641 27778
Scaffold_8927;HRSCAF=11642 42041
Scaffold_8928;HRSCAF=11643 61531
Scaffold_8929;HRSCAF=11644 56016
Scaffold_8930;HRSCAF=11645 67540
Scaffold_8931;HRSCAF=11646 23849
Scaffold_8932;HRSCAF=11647 11301
Scaffold_8933;HRSCAF=11648 62024
Scaffold_8934;HRSCAF=11649 10896
Scaffold_8935;HRSCAF=11650 18057
Scaffold_8936;HRSCAF=11651 82671
Scaffold_8937;HRSCAF=11652 15887
Scaffold_8938;HRSCAF=11653 47365
Scaffold_8939;HRSCAF=11655 16808
Scaffold_8940;HRSCAF=11656 16971
Scaffold_8941;HRSCAF=11657 19417
Scaffold_8942;HRSCAF=11658 20607
Scaffold_8943;HRSCAF=11659 27436
Scaffold_8944;HRSCAF=11660 117422
Scaffold_8945;HRSCAF=11661 20544
Scaffold_8946;HRSCAF=11662 16779
Scaffold_8947;HRSCAF=11664 3367
Scaffold_8948;HRSCAF=11666 28319
Scaffold_8949;HRSCAF=11667 31139
Scaffold_8950;HRSCAF=11669 50929
Scaffold_8951;HRSCAF=11670 27176
Scaffold_8952;HRSCAF=11671 11266
Scaffold_8953;HRSCAF=11673 49192
Scaffold_8954;HRSCAF=11675 57992
Scaffold_8955;HRSCAF=11676 16664
Scaffold_8956;HRSCAF=11679 1368
Scaffold_8957;HRSCAF=11680 39455
Scaffold_8958;HRSCAF=11681 11755
Scaffold_8959;HRSCAF=11682 14223
Scaffold_8960;HRSCAF=11683 11393
Scaffold_8961;HRSCAF=11685 39095
Scaffold_8962;HRSCAF=11686 8172
Scaffold_8963;HRSCAF=11687 39425
Scaffold_8964;HRSCAF=11688 14789
Scaffold_8965;HRSCAF=11690 21335
Scaffold_8966;HRSCAF=11691 9917
Scaffold_8967;HRSCAF=11692 35389
Scaffold_8968;HRSCAF=11693 56225
Scaffold_8969;HRSCAF=11694 37094
Scaffold_8970;HRSCAF=11695 54585
Scaffold_8971;HRSCAF=11696 21266
Scaffold_8972;HRSCAF=11697 27924
Scaffold_8973;HRSCAF=11698 21190
Scaffold_8974;HRSCAF=11699 17176
Scaffold_8975;HRSCAF=11701 58148
Scaffold_8976;HRSCAF=11703 18991
Scaffold_8977;HRSCAF=11704 102402
Scaffold_8978;HRSCAF=11705 30893
Scaffold_8979;HRSCAF=11706 64175
Scaffold_8980;HRSCAF=11707 6030
Scaffold_8981;HRSCAF=11708 45088
Scaffold_8982;HRSCAF=11710 13042
Scaffold_8983;HRSCAF=11712 54574
Scaffold_8984;HRSCAF=11713 12237
Scaffold_8985;HRSCAF=11715 23352
Scaffold_8986;HRSCAF=11716 36499
Scaffold_8987;HRSCAF=11717 25824
Scaffold_8988;HRSCAF=11718 12116
Scaffold_8989;HRSCAF=11719 17591
Scaffold_8990;HRSCAF=11720 23314
Scaffold_8991;HRSCAF=11721 14910
Scaffold_8992;HRSCAF=11722 111991
Scaffold_8993;HRSCAF=11723 12082
Scaffold_8994;HRSCAF=11724 21194
Scaffold_8995;HRSCAF=11726 37740
Scaffold_8996;HRSCAF=11727 31702
Scaffold_8997;HRSCAF=11729 15876
Scaffold_8998;HRSCAF=11730 57923
Scaffold_8999;HRSCAF=11731 11249
Scaffold_9000;HRSCAF=11733 37255
Scaffold_9001;HRSCAF=11734 31090
Scaffold_9002;HRSCAF=11735 53183
Scaffold_9003;HRSCAF=11736 16708
Scaffold_9004;HRSCAF=11737 13353
Scaffold_9005;HRSCAF=11738 15486
Scaffold_9006;HRSCAF=11740 23545
Scaffold_9007;HRSCAF=11741 23413
Scaffold_9008;HRSCAF=11742 19570
Scaffold_9009;HRSCAF=11743 19994
Scaffold_9010;HRSCAF=11744 32092
Scaffold_9011;HRSCAF=11745 10687
Scaffold_9012;HRSCAF=11747 18962
Scaffold_9013;HRSCAF=11748 38496
Scaffold_9014;HRSCAF=11749 31388
Scaffold_9015;HRSCAF=11750 45566
Scaffold_9016;HRSCAF=11752 28089
Scaffold_9017;HRSCAF=11753 27584
Scaffold_9018;HRSCAF=11754 73099
Scaffold_9019;HRSCAF=11756 20416
Scaffold_9020;HRSCAF=11757 18914
Scaffold_9021;HRSCAF=11758 29269
Scaffold_9022;HRSCAF=11760 90183
Scaffold_9023;HRSCAF=11761 17148
Scaffold_9024;HRSCAF=11762 4645
Scaffold_9025;HRSCAF=11766 27025
Scaffold_9026;HRSCAF=11768 40020
Scaffold_9027;HRSCAF=11769 33606
Scaffold_9028;HRSCAF=11770 25277
Scaffold_9029;HRSCAF=11771 21558
Scaffold_9030;HRSCAF=11772 25232
Scaffold_9031;HRSCAF=11773 16992
Scaffold_9032;HRSCAF=11774 30290
Scaffold_9033;HRSCAF=11775 29851
Scaffold_9034;HRSCAF=11776 18055
Scaffold_9035;HRSCAF=11777 29166
Scaffold_9036;HRSCAF=11778 104223
Scaffold_9037;HRSCAF=11779 13826
Scaffold_9038;HRSCAF=11780 14140
Scaffold_9039;HRSCAF=11781 21644
Scaffold_9040;HRSCAF=11783 23900
Scaffold_9041;HRSCAF=11784 34659
Scaffold_9042;HRSCAF=11786 77780
Scaffold_9043;HRSCAF=11788 24428
Scaffold_9044;HRSCAF=11789 22764
Scaffold_9045;HRSCAF=11791 13794
Scaffold_9046;HRSCAF=11792 26792
Scaffold_9047;HRSCAF=11793 16897
Scaffold_9048;HRSCAF=11794 15376
Scaffold_9049;HRSCAF=11795 34042
Scaffold_9050;HRSCAF=11796 18402
Scaffold_9051;HRSCAF=11797 24150
Scaffold_9052;HRSCAF=11799 28914
Scaffold_9053;HRSCAF=11800 37478
Scaffold_9054;HRSCAF=11801 21377
Scaffold_9055;HRSCAF=11802 14209
Scaffold_9056;HRSCAF=11804 24018
Scaffold_9057;HRSCAF=11805 19275
Scaffold_9058;HRSCAF=11806 30694
Scaffold_9059;HRSCAF=11807 89620
Scaffold_9060;HRSCAF=11809 19645
Scaffold_9061;HRSCAF=11810 42324
Scaffold_9062;HRSCAF=11811 61041
Scaffold_9063;HRSCAF=11813 30007
Scaffold_9064;HRSCAF=11814 16297
Scaffold_9065;HRSCAF=11815 37292
Scaffold_9066;HRSCAF=11818 21011
Scaffold_9067;HRSCAF=11819 14880
Scaffold_9068;HRSCAF=11821 14755
Scaffold_9069;HRSCAF=11822 36947
Scaffold_9070;HRSCAF=11823 15969
Scaffold_9071;HRSCAF=11824 22917
Scaffold_9072;HRSCAF=11825 16106
Scaffold_9073;HRSCAF=11826 74298
Scaffold_9074;HRSCAF=11827 17678
Scaffold_9075;HRSCAF=11828 39416
Scaffold_9076;HRSCAF=11829 27152
Scaffold_9077;HRSCAF=11830 20881
Scaffold_9078;HRSCAF=11831 21369
Scaffold_9079;HRSCAF=11832 115728
Scaffold_9080;HRSCAF=11833 27519
Scaffold_9081;HRSCAF=11835 30980
Scaffold_9082;HRSCAF=11836 26882
Scaffold_9083;HRSCAF=11837 7212
Scaffold_9084;HRSCAF=11838 16294
Scaffold_9085;HRSCAF=11839 12701
Scaffold_9086;HRSCAF=11840 20933
Scaffold_9087;HRSCAF=11841 43517
Scaffold_9088;HRSCAF=11843 18640
Scaffold_9089;HRSCAF=11844 30424
Scaffold_9090;HRSCAF=11845 26456
Scaffold_9091;HRSCAF=11846 35818
Scaffold_9092;HRSCAF=11847 80910
Scaffold_9093;HRSCAF=11848 31937
Scaffold_9094;HRSCAF=11850 28192
Scaffold_9095;HRSCAF=11851 23065
Scaffold_9096;HRSCAF=11852 14507
Scaffold_9097;HRSCAF=11853 20832
Scaffold_9098;HRSCAF=11854 25260
Scaffold_9099;HRSCAF=11856 43473
Scaffold_9100;HRSCAF=11857 32249
Scaffold_9101;HRSCAF=11858 11315
Scaffold_9102;HRSCAF=11859 25656
Scaffold_9103;HRSCAF=11860 34383
Scaffold_9104;HRSCAF=11862 24325
Scaffold_9105;HRSCAF=11863 24132
Scaffold_9106;HRSCAF=11864 23946
Scaffold_9107;HRSCAF=11865 13034
Scaffold_9108;HRSCAF=11867 33546
Scaffold_9109;HRSCAF=11870 119185
Scaffold_9110;HRSCAF=11871 8579
Scaffold_9111;HRSCAF=11872 16140
Scaffold_9112;HRSCAF=11873 23409
Scaffold_9113;HRSCAF=11874 36445
Scaffold_9114;HRSCAF=11875 30917
Scaffold_9115;HRSCAF=11876 17477
Scaffold_9116;HRSCAF=11877 13684
Scaffold_9117;HRSCAF=11882 25086
Scaffold_9118;HRSCAF=11884 25787
Scaffold_9119;HRSCAF=11885 20382
Scaffold_9120;HRSCAF=11886 31740
Scaffold_9121;HRSCAF=11887 16353
Scaffold_9122;HRSCAF=11888 21329
Scaffold_9123;HRSCAF=11889 34575
Scaffold_9124;HRSCAF=11890 22296
Scaffold_9125;HRSCAF=11893 21058
Scaffold_9126;HRSCAF=11896 23756
Scaffold_9127;HRSCAF=11897 31284
Scaffold_9128;HRSCAF=11898 21919
Scaffold_9129;HRSCAF=11899 44189
Scaffold_9130;HRSCAF=11900 16709
Scaffold_9131;HRSCAF=11901 33951
Scaffold_9132;HRSCAF=11902 12184
Scaffold_9133;HRSCAF=11903 14850
Scaffold_9134;HRSCAF=11904 28690
Scaffold_9135;HRSCAF=11905 37591
Scaffold_9136;HRSCAF=11906 12428
Scaffold_9137;HRSCAF=11907 14691
Scaffold_9138;HRSCAF=11908 16317
Scaffold_9139;HRSCAF=11909 14809
Scaffold_9140;HRSCAF=11910 17050
Scaffold_9141;HRSCAF=11911 39970
Scaffold_9142;HRSCAF=11912 25749
Scaffold_9143;HRSCAF=11913 29627
Scaffold_9144;HRSCAF=11914 11476
Scaffold_9145;HRSCAF=11916 21112
Scaffold_9146;HRSCAF=11917 59692
Scaffold_9147;HRSCAF=11918 38670
Scaffold_9148;HRSCAF=11919 13894
Scaffold_9149;HRSCAF=11920 25000
Scaffold_9150;HRSCAF=11922 28957
Scaffold_9151;HRSCAF=11923 22895
Scaffold_9152;HRSCAF=11924 14236
Scaffold_9153;HRSCAF=11926 19240
Scaffold_9154;HRSCAF=11927 17444
Scaffold_9155;HRSCAF=11928 12500
Scaffold_9156;HRSCAF=11930 23064
Scaffold_9157;HRSCAF=11931 22071
