Tfasc_v1.31994-RA	Scaffold_2305	267462	111692	121190	OG0000000	1	2100
Tfasc_v1.26853-RA	Scaffold_845	18018563	16703141	16705325	OG0017738	1	0
Tfasc_v1.17554-RA	Scaffold_2225	24881768	3527088	3530098	OG0017741	1	0
Tfasc_v1.17568-RA	Scaffold_2225	24881768	3603214	3607808	OG0017745	1	0
Tfasc_v1.17605-RA	Scaffold_2225	24881768	3903141	3907051	OG0017747	1	0
Tfasc_v1.17614-RA	Scaffold_2225	24881768	4030494	4033371	OG0017748	1	0
Tfasc_v1.17670-RA	Scaffold_2225	24881768	4645340	4647578	OG0017750	1	0
Tfasc_v1.28894-RA	Scaffold_2312	16741216	15648063	15648602	OG0017752	1	0
Tfasc_v1.28898-RA	Scaffold_2312	16741216	15671211	15675430	OG0017753	1	0
Tfasc_v1.28912-RA	Scaffold_2312	16741216	15825406	15827146	OG0017754	1	0
Tfasc_v1.28988-RA	Scaffold_2312	16741216	16427581	16432548	OG0017757	1	0
Tfasc_v1.28995-RA	Scaffold_2312	16741216	16492473	16499651	OG0017758	1	0
Tfasc_v1.13196-RA	Scaffold_1174	26021936	171065	173908	OG0017762	1	0
Tfasc_v1.13252-RA	Scaffold_1174	26021936	799721	800992	OG0017763	1	0
Tfasc_v1.03125-RA	Scaffold_658	31698969	29408301	29408504	OG0017767	1	0
Tfasc_v1.07832-RA	Scaffold_2096	30145683	29682136	29684359	OG0017768	1	0
Tfasc_v1.07849-RA	Scaffold_2096	30145683	29789180	29789572	OG0017769	1	0
Tfasc_v1.07792-RA	Scaffold_2096	30145683	29387700	29387958	OG0017772	1	0
Tfasc_v1.07722-RA	Scaffold_2096	30145683	28883812	28886949	OG0017775	1	0
Tfasc_v1.07672-RA	Scaffold_2096	30145683	28497884	28506881	OG0017777	1	0
Tfasc_v1.07647-RA	Scaffold_2096	30145683	28302874	28311188	OG0017778	1	0
Tfasc_v1.28734-RA	Scaffold_2312	16741216	14493646	14498787	OG0017787	1	0
Tfasc_v1.28748-RA	Scaffold_2312	16741216	14586343	14586849	OG0017789	1	0
Tfasc_v1.26990-RA	Scaffold_845	18018563	17739793	17744835	OG0017797	1	0
Tfasc_v1.21102-RA	Scaffold_15	23642332	14964747	14966000	OG0017798	1	0
Tfasc_v1.07015-RA	Scaffold_2096	30145683	5315663	5326713	OG0017800	1	0
Tfasc_v1.23880-RA	Scaffold_2321	21234157	20171828	20179941	OG0017801	1	0
Tfasc_v1.12042-RA	Scaffold_2287	27210704	26478652	26480172	OG0017806	1	0
Tfasc_v1.12023-RA	Scaffold_2287	27210704	26360400	26363690	OG0017807	1	0
Tfasc_v1.12027-RA	Scaffold_2287	27210704	26384300	26384794	OG0017808	1	0
Tfasc_v1.12008-RA	Scaffold_2287	27210704	26241684	26244862	OG0017810	1	0
Tfasc_v1.11958-RA	Scaffold_2287	27210704	25819494	25823276	OG0017812	1	0
Tfasc_v1.11960-RA	Scaffold_2287	27210704	25833535	25835443	OG0017813	1	0
Tfasc_v1.11968-RA	Scaffold_2287	27210704	25902708	25908749	OG0017814	1	0
Tfasc_v1.11892-RA	Scaffold_2287	27210704	25259626	25260084	OG0017817	1	0
Tfasc_v1.11886-RA	Scaffold_2287	27210704	25228408	25229307	OG0017821	1	0
Tfasc_v1.08047-RA	Scaffold_2315	29567185	1545935	1546162	OG0017825	1	0
Tfasc_v1.11062-RB	Scaffold_2287	27210704	2819783	2826436	OG0017829	1	0
Tfasc_v1.10944-RA	Scaffold_2287	27210704	1484722	1488842	OG0017833	1	0
Tfasc_v1.10882-RA	Scaffold_2287	27210704	1031472	1045106	OG0017836	1	0
Tfasc_v1.10855-RA	Scaffold_2287	27210704	813456	814607	OG0017837	1	0
Tfasc_v1.03619-RA	Scaffold_2318	31153634	2234148	2236671	OG0017839	1	0
Tfasc_v1.10783-RA	Scaffold_2287	27210704	344896	347968	OG0017841	1	0
Tfasc_v1.08119-RA	Scaffold_2315	29567185	2697457	2698008	OG0017849	1	0
Tfasc_v1.08118-RA	Scaffold_2315	29567185	2664173	2688501	OG0017850	1	0
Tfasc_v1.11130-RA	Scaffold_2287	27210704	3512665	3517912	OG0017851	1	0
Tfasc_v1.08101-RA	Scaffold_2315	29567185	2369019	2369452	OG0017852	1	0
Tfasc_v1.07950-RA	Scaffold_2315	29567185	647930	649770	OG0017856	1	0
Tfasc_v1.07930-RA	Scaffold_2315	29567185	463722	468008	OG0017857	1	0
Tfasc_v1.19396-RA	Scaffold_819	23784123	280328	281800	OG0017859	1	0
Tfasc_v1.19425-RA	Scaffold_819	23784123	580152	580773	OG0017860	1	0
Tfasc_v1.19538-RA	Scaffold_819	23784123	2470587	2475140	OG0017862	1	0
Tfasc_v1.19553-RA	Scaffold_819	23784123	3150217	3150471	OG0017863	1	0
Tfasc_v1.26137-RA	Scaffold_845	18018563	3516630	3524171	OG0017866	1	0
Tfasc_v1.07319-RA	Scaffold_2096	30145683	19615343	19618362	OG0017867	1	0
Tfasc_v1.27289-RA	Scaffold_2316	17107477	7500369	7501198	OG0017869	1	0
Tfasc_v1.18227-RA	Scaffold_2225	24881768	23372992	23374272	OG0017873	1	0
Tfasc_v1.18231-RA	Scaffold_2225	24881768	23419487	23422583	OG0017874	1	0
Tfasc_v1.18324-RA	Scaffold_2225	24881768	24542490	24542990	OG0017880	1	0
Tfasc_v1.18320-RA	Scaffold_2225	24881768	24513122	24518138	OG0017881	1	0
Tfasc_v1.17182-RA	Scaffold_2225	24881768	413094	416482	OG0017883	1	0
Tfasc_v1.17236-RA	Scaffold_2225	24881768	818509	827637	OG0017889	1	0
Tfasc_v1.17249-RA	Scaffold_2225	24881768	926770	931235	OG0017890	1	0
Tfasc_v1.17251-RA	Scaffold_2225	24881768	935367	937419	OG0017891	1	0
Tfasc_v1.23134-RA	Scaffold_2321	21234157	1892842	1896055	OG0017896	1	0
Tfasc_v1.23131-RA	Scaffold_2321	21234157	1869011	1871246	OG0017898	1	0
Tfasc_v1.23106-RA	Scaffold_2321	21234157	1678611	1681933	OG0017899	1	0
Tfasc_v1.23087-RA	Scaffold_2321	21234157	1538776	1540827	OG0017901	1	0
Tfasc_v1.22924-RA	Scaffold_2321	21234157	435360	438062	OG0017904	1	0
Tfasc_v1.22908-RA	Scaffold_2321	21234157	334211	335195	OG0017905	1	0
Tfasc_v1.32181-RA	Scaffold_35	229154	2982	3128	OG0017907	1	0
Tfasc_v1.00094-RA	Scaffold_2199	32162447	646757	647086	OG0017911	1	0
Tfasc_v1.00104-RA	Scaffold_2199	32162447	702594	703094	OG0017912	1	0
Tfasc_v1.00120-RA	Scaffold_2199	32162447	787888	788892	OG0017914	1	0
Tfasc_v1.00167-RA	Scaffold_2199	32162447	1070161	1075019	OG0017915	1	0
Tfasc_v1.00163-RA	Scaffold_2199	32162447	1058044	1060283	OG0017916	1	0
Tfasc_v1.00164-RA	Scaffold_2199	32162447	1061001	1063480	OG0017917	1	0
Tfasc_v1.00170-RA	Scaffold_2199	32162447	1099297	1104563	OG0017918	1	0
Tfasc_v1.00264-RA	Scaffold_2199	32162447	1947395	1950283	OG0017922	1	0
Tfasc_v1.00360-RA	Scaffold_2199	32162447	2775903	2776307	OG0017925	1	0
Tfasc_v1.12325-RA	Scaffold_326	26509606	1483646	1485640	OG0017930	1	0
Tfasc_v1.12334-RA	Scaffold_326	26509606	1566245	1575041	OG0017931	1	0
Tfasc_v1.12435-RA	Scaffold_326	26509606	2443262	2443958	OG0017933	1	0
Tfasc_v1.12538-RA	Scaffold_326	26509606	4270128	4275103	OG0017936	1	0
Tfasc_v1.10172-RA	Scaffold_2317	27230796	16124893	16125081	OG0017938	1	0
Tfasc_v1.23364-RA	Scaffold_2321	21234157	4381543	4382307	OG0017942	1	0
Tfasc_v1.23344-RA	Scaffold_2321	21234157	4076916	4079236	OG0017944	1	0
Tfasc_v1.23269-RA	Scaffold_2321	21234157	3105811	3107981	OG0017946	1	0
Tfasc_v1.23217-RA	Scaffold_2321	21234157	2529224	2531777	OG0017948	1	0
Tfasc_v1.23205-RA	Scaffold_2321	21234157	2421216	2423968	OG0017949	1	0
Tfasc_v1.25858-RA	Scaffold_346	19367790	19097615	19097878	OG0017951	1	0
Tfasc_v1.21715-RA	Scaffold_15	23642332	23505940	23511213	OG0017956	1	0
Tfasc_v1.21677-RA	Scaffold_15	23642332	23207017	23209307	OG0017957	1	0
Tfasc_v1.21654-RA	Scaffold_15	23642332	23093220	23094125	OG0017958	1	0
Tfasc_v1.21551-RA	Scaffold_15	23642332	22347862	22351919	OG0017959	1	0
Tfasc_v1.21550-RA	Scaffold_15	23642332	22332471	22332728	OG0017960	1	0
Tfasc_v1.21446-RA	Scaffold_15	23642332	21635830	21637026	OG0017961	1	0
Tfasc_v1.15932-RA	Scaffold_2314	25842354	24247550	24251215	OG0017967	1	0
Tfasc_v1.15914-RA	Scaffold_2314	25842354	24040588	24040911	OG0017969	1	0
Tfasc_v1.15863-RA	Scaffold_2314	25842354	23582113	23601160	OG0017976	1	0
Tfasc_v1.01790-RA	Scaffold_658	31698969	1265507	1270440	OG0017977	1	0
Tfasc_v1.21354-RA	Scaffold_15	23642332	20658056	20664918	OG0017987	1	0
Tfasc_v1.21272-RA	Scaffold_15	23642332	19799709	19803229	OG0017993	1	0
Tfasc_v1.21236-RA	Scaffold_15	23642332	19339864	19340073	OG0017996	1	0
Tfasc_v1.06624-RA	Scaffold_2096	30145683	1427992	1432663	OG0017998	1	0
Tfasc_v1.06665-RA	Scaffold_2096	30145683	1704235	1710162	OG0018000	1	0
Tfasc_v1.06680-RA	Scaffold_2096	30145683	1879023	1883057	OG0018004	1	0
Tfasc_v1.06749-RA	Scaffold_2096	30145683	2453658	2462293	OG0018011	1	0
Tfasc_v1.30913-RA	Scaffold_2014	565035	291557	292249	OG0018015	1	0
Tfasc_v1.32304-RA	Scaffold_2045	210671	42178	43390	OG0018016	1	0
Tfasc_v1.11517-RA	Scaffold_2287	27210704	15147103	15154529	OG0018017	1	0
Tfasc_v1.05021-RA	Scaffold_2041	30972320	1530162	1530395	OG0018021	1	0
Tfasc_v1.05000-RA	Scaffold_2041	30972320	1288111	1295178	OG0018023	1	0
Tfasc_v1.04969-RA	Scaffold_2041	30972320	972848	977741	OG0018026	1	0
Tfasc_v1.25719-RA	Scaffold_346	19367790	17439058	17447398	OG0018028	1	0
Tfasc_v1.04900-RA	Scaffold_2041	30972320	397626	398760	OG0018030	1	0
Tfasc_v1.04871-RA	Scaffold_2041	30972320	174943	175419	OG0018032	1	0
Tfasc_v1.20635-RA	Scaffold_15	23642332	831397	832395	OG0018045	1	0
Tfasc_v1.20623-RA	Scaffold_15	23642332	756930	757373	OG0018046	1	0
Tfasc_v1.20692-RA	Scaffold_15	23642332	1426156	1426576	OG0018049	1	0
Tfasc_v1.20734-RA	Scaffold_15	23642332	1874369	1881261	OG0018050	1	0
Tfasc_v1.20751-RA	Scaffold_15	23642332	2185567	2185773	OG0018052	1	0
Tfasc_v1.10582-RA	Scaffold_2317	27230796	24480826	24481352	OG0018054	1	0
Tfasc_v1.21958-RA	Scaffold_2073	21704838	9482809	9488962	OG0018060	1	0
Tfasc_v1.21959-RA	Scaffold_2073	21704838	9491046	9491732	OG0018061	1	0
Tfasc_v1.29221-RA	Scaffold_53	13520883	6286190	6288607	OG0018062	1	0
Tfasc_v1.27425-RA	Scaffold_2316	17107477	10480475	10484775	OG0018064	1	0
Tfasc_v1.11308-RA	Scaffold_2287	27210704	7155078	7179834	OG0018065	1	0
Tfasc_v1.06934-RA	Scaffold_2096	30145683	4228682	4229956	OG0018066	1	0
Tfasc_v1.06870-RA	Scaffold_2096	30145683	3473333	3474574	OG0018069	1	0
Tfasc_v1.12700-RA	Scaffold_326	26509606	9856493	9857050	OG0018070	1	0
Tfasc_v1.09222-RA	Scaffold_2315	29567185	29129150	29133052	OG0018071	1	0
Tfasc_v1.09248-RA	Scaffold_2315	29567185	29339486	29340676	OG0018073	1	0
Tfasc_v1.23809-RA	Scaffold_2321	21234157	17408710	17413741	OG0018081	1	0
Tfasc_v1.23643-RA	Scaffold_2321	21234157	14238347	14240685	OG0018083	1	0
Tfasc_v1.13108-RA	Scaffold_326	26509606	25849234	25858120	OG0018087	1	0
Tfasc_v1.02826-RA	Scaffold_658	31698969	20684036	20686708	OG0018092	1	0
Tfasc_v1.27148-RA	Scaffold_2316	17107477	2350993	2354425	OG0018094	1	0
Tfasc_v1.07586-RA	Scaffold_2096	30145683	27636880	27642442	OG0018098	1	0
Tfasc_v1.07509-RA	Scaffold_2096	30145683	26503643	26532217	OG0018101	1	0
Tfasc_v1.02873-RA	Scaffold_658	31698969	23021369	23021506	OG0018103	1	0
Tfasc_v1.10611-RA	Scaffold_2317	27230796	24924436	24930534	OG0018107	1	0
Tfasc_v1.02076-RA	Scaffold_658	31698969	3978489	3985434	OG0018115	1	0
Tfasc_v1.02090-RA	Scaffold_658	31698969	4089046	4092757	OG0018116	1	0
Tfasc_v1.02133-RA	Scaffold_658	31698969	4414329	4417824	OG0018117	1	0
Tfasc_v1.02136-RA	Scaffold_658	31698969	4439103	4439531	OG0018118	1	0
Tfasc_v1.02135-RA	Scaffold_658	31698969	4431176	4436310	OG0018119	1	0
Tfasc_v1.02180-RA	Scaffold_658	31698969	4787277	4790594	OG0018122	1	0
Tfasc_v1.07642-RA	Scaffold_2096	30145683	28247592	28251248	OG0018126	1	0
Tfasc_v1.02416-RA	Scaffold_658	31698969	7034388	7041897	OG0018128	1	0
Tfasc_v1.02462-RA	Scaffold_658	31698969	7731496	7732090	OG0018133	1	0
Tfasc_v1.03705-RA	Scaffold_2318	31153634	2972206	2972448	OG0018139	1	0
Tfasc_v1.28664-RA	Scaffold_2312	16741216	13698644	13699745	OG0018141	1	0
Tfasc_v1.30644-RA	Scaffold_2319	12332728	11534599	11536441	OG0018142	1	0
Tfasc_v1.30651-RA	Scaffold_2319	12332728	11571294	11572847	OG0018143	1	0
Tfasc_v1.06460-RA	Scaffold_2041	30972320	30954200	30955501	OG0018151	1	0
Tfasc_v1.06128-RA	Scaffold_2041	30972320	27862206	27866814	OG0018159	1	0
Tfasc_v1.06121-RA	Scaffold_2041	30972320	27820213	27826362	OG0018160	1	0
Tfasc_v1.06117-RA	Scaffold_2041	30972320	27795536	27799857	OG0018161	1	0
Tfasc_v1.03671-RA	Scaffold_2318	31153634	2571537	2572212	OG0018165	1	0
Tfasc_v1.03632-RA	Scaffold_2318	31153634	2289146	2289700	OG0018166	1	0
Tfasc_v1.32293-RA	Scaffold_16	211702	149699	159213	OG0018170	1	0
Tfasc_v1.21409-RA	Scaffold_15	23642332	21273140	21273292	OG0018173	1	0
Tfasc_v1.03317-RA	Scaffold_658	31698969	31389435	31394023	OG0018177	1	0
Tfasc_v1.03332-RA	Scaffold_658	31698969	31470501	31470857	OG0018178	1	0
Tfasc_v1.12123-RA	Scaffold_2287	27210704	27132405	27137905	OG0018181	1	0
Tfasc_v1.08641-RA	Scaffold_2315	29567185	24127289	24128765	OG0018182	1	0
Tfasc_v1.26330-RA	Scaffold_845	18018563	8500019	8500171	OG0018185	1	0
Tfasc_v1.17390-RA	Scaffold_2225	24881768	2124302	2124586	OG0018189	1	0
Tfasc_v1.30687-RA	Scaffold_2319	12332728	11935941	11936147	OG0018197	1	0
Tfasc_v1.02341-RA	Scaffold_658	31698969	6064528	6066901	OG0018198	1	0
Tfasc_v1.28548-RA	Scaffold_2312	16741216	10798615	10802894	OG0018200	1	0
Tfasc_v1.11099-RA	Scaffold_2287	27210704	3244753	3250798	OG0018204	1	0
Tfasc_v1.11124-RA	Scaffold_2287	27210704	3470507	3474669	OG0018206	1	0
Tfasc_v1.14411-RA	Scaffold_1174	26021936	25084051	25084239	OG0018209	1	0
Tfasc_v1.05224-RA	Scaffold_2041	30972320	6475756	6493219	OG0018213	1	0
Tfasc_v1.05225-RA	Scaffold_2041	30972320	6476176	6476649	OG0018214	1	0
Tfasc_v1.00550-RA	Scaffold_2199	32162447	5159650	5160937	OG0018215	1	0
Tfasc_v1.00441-RA	Scaffold_2199	32162447	3992860	3995212	OG0018217	1	0
Tfasc_v1.04120-RA	Scaffold_2318	31153634	21409501	21409719	OG0018218	1	0
Tfasc_v1.12190-RA	Scaffold_326	26509606	536368	536804	OG0018221	1	0
Tfasc_v1.12243-RA	Scaffold_326	26509606	850254	850934	OG0018222	1	0
Tfasc_v1.12295-RA	Scaffold_326	26509606	1196911	1199516	OG0018224	1	0
Tfasc_v1.20939-RA	Scaffold_15	23642332	8489727	8489918	OG0018227	1	0
Tfasc_v1.09887-RA	Scaffold_2317	27230796	7346415	7351034	OG0018228	1	0
Tfasc_v1.03100-RA	Scaffold_658	31698969	29118315	29122956	OG0018230	1	0
Tfasc_v1.17365-RA	Scaffold_2225	24881768	1924222	1926416	OG0018233	1	0
Tfasc_v1.17371-RA	Scaffold_2225	24881768	1994127	1997269	OG0018234	1	0
Tfasc_v1.24871-RA	Scaffold_2320	19440187	17771974	17773718	OG0018237	1	0
Tfasc_v1.28775-RA	Scaffold_2312	16741216	14823397	14824911	OG0018241	1	0
Tfasc_v1.09896-RA	Scaffold_2317	27230796	7597388	7597730	OG0018244	1	0
Tfasc_v1.17773-RA	Scaffold_2225	24881768	6298112	6305905	OG0018253	1	0
Tfasc_v1.07260-RA	Scaffold_2096	30145683	16627478	16628332	OG0018254	1	0
Tfasc_v1.25770-RA	Scaffold_346	19367790	18148357	18148584	OG0018257	1	0
Tfasc_v1.06567-RA	Scaffold_2096	30145683	914076	916356	OG0018260	1	0
Tfasc_v1.17035-RA	Scaffold_2313	25341332	23813856	23817962	OG0018266	1	0
Tfasc_v1.17026-RA	Scaffold_2313	25341332	23591915	23594881	OG0018267	1	0
Tfasc_v1.28140-RA	Scaffold_2312	16741216	770348	773277	OG0018279	1	0
Tfasc_v1.25478-RA	Scaffold_346	19367790	11182556	11208386	OG0018286	1	0
Tfasc_v1.32716-RA	Scaffold_2006	151303	43126	44379	OG0018289	1	0
Tfasc_v1.08266-RA	Scaffold_2315	29567185	8411619	8411942	OG0018291	1	0
Tfasc_v1.25663-RA	Scaffold_346	19367790	16777404	16792272	OG0018292	1	0
Tfasc_v1.04966-RA	Scaffold_2041	30972320	951065	951610	OG0018296	1	0
Tfasc_v1.29259-RA	Scaffold_53	13520883	7313208	7314467	OG0018301	1	0
Tfasc_v1.17438-RA	Scaffold_2225	24881768	2452143	2452906	OG0018302	1	0
Tfasc_v1.17437-RA	Scaffold_2225	24881768	2444538	2445221	OG0018303	1	0
Tfasc_v1.01755-RA	Scaffold_658	31698969	883706	888875	OG0018307	1	0
Tfasc_v1.12911-RA	Scaffold_326	26509606	21838573	21840368	OG0018308	1	0
Tfasc_v1.18634-RA	Scaffold_1383	24649150	2486580	2487321	OG0018311	1	0
Tfasc_v1.18636-RA	Scaffold_1383	24649150	2504357	2511626	OG0018313	1	0
Tfasc_v1.18686-RA	Scaffold_1383	24649150	2987128	2987653	OG0018317	1	0
Tfasc_v1.18696-RA	Scaffold_1383	24649150	3040112	3047979	OG0018319	1	0
Tfasc_v1.18729-RA	Scaffold_1383	24649150	3315372	3315939	OG0018325	1	0
Tfasc_v1.15502-RA	Scaffold_2314	25842354	10487838	10493226	OG0018326	1	0
Tfasc_v1.07086-RA	Scaffold_2096	30145683	7948702	7952721	OG0018328	1	0
Tfasc_v1.21800-RA	Scaffold_2073	21704838	3474318	3474756	OG0018332	1	0
Tfasc_v1.18949-RA	Scaffold_1383	24649150	7818598	7841251	OG0018334	1	0
Tfasc_v1.28090-RA	Scaffold_2312	16741216	236552	237019	OG0018337	1	0
Tfasc_v1.18390-RA	Scaffold_1383	24649150	334326	335474	OG0018350	1	0
Tfasc_v1.16719-RA	Scaffold_2313	25341332	12147934	12151045	OG0018353	1	0
Tfasc_v1.26160-RA	Scaffold_845	18018563	3866953	3874249	OG0018354	1	0
Tfasc_v1.29578-RA	Scaffold_53	13520883	11029889	11036802	OG0018356	1	0
Tfasc_v1.29592-RA	Scaffold_53	13520883	11115332	11118382	OG0018357	1	0
Tfasc_v1.17788-RA	Scaffold_2225	24881768	6547021	6556796	OG0018364	1	0
Tfasc_v1.19835-RA	Scaffold_819	23784123	15788028	15800910	OG0018369	1	0
Tfasc_v1.00888-RA	Scaffold_2199	32162447	17939582	17939728	OG0018370	1	0
Tfasc_v1.14575-RA	Scaffold_2314	25842354	336439	340839	OG0018377	1	0
Tfasc_v1.14592-RA	Scaffold_2314	25842354	493111	497702	OG0018378	1	0
Tfasc_v1.14598-RA	Scaffold_2314	25842354	523881	524726	OG0018381	1	0
Tfasc_v1.14640-RA	Scaffold_2314	25842354	849603	854255	OG0018383	1	0
Tfasc_v1.25954-RA	Scaffold_845	18018563	852364	852956	OG0018386	1	0
Tfasc_v1.14761-RA	Scaffold_2314	25842354	1808025	1808621	OG0018388	1	0
Tfasc_v1.17002-RA	Scaffold_2313	25341332	23218282	23218593	OG0018393	1	0
Tfasc_v1.19151-RA	Scaffold_1383	24649150	17944864	17945442	OG0018394	1	0
Tfasc_v1.22816-RA	Scaffold_2073	21704838	21244507	21245175	OG0018397	1	0
Tfasc_v1.17584-RA	Scaffold_2225	24881768	3764976	3766721	OG0018402	1	0
Tfasc_v1.23385-RA	Scaffold_2321	21234157	4985155	4990344	OG0018410	1	0
Tfasc_v1.23172-RA	Scaffold_2321	21234157	2153067	2154804	OG0018411	1	0
Tfasc_v1.20147-RB	Scaffold_819	23784123	20707708	20713857	OG0018412	1	0
Tfasc_v1.17997-RA	Scaffold_2225	24881768	16381454	16381747	OG0018413	1	0
Tfasc_v1.00501-RA	Scaffold_2199	32162447	4480648	4480779	OG0018419	1	0
Tfasc_v1.17461-RA	Scaffold_2225	24881768	2671240	2672358	OG0018420	1	0
Tfasc_v1.13334-RA	Scaffold_1174	26021936	1750366	1754036	OG0018424	1	0
Tfasc_v1.19067-RA	Scaffold_1383	24649150	13353418	13353938	OG0018425	1	0
Tfasc_v1.00077-RA	Scaffold_2199	32162447	514249	516505	OG0018426	1	0
Tfasc_v1.00061-RA	Scaffold_2199	32162447	402469	408105	OG0018428	1	0
Tfasc_v1.00063-RA	Scaffold_2199	32162447	414379	414802	OG0018430	1	0
Tfasc_v1.00044-RA	Scaffold_2199	32162447	310052	315071	OG0018431	1	0
Tfasc_v1.28283-RA	Scaffold_2312	16741216	2979239	2981305	OG0018437	1	0
Tfasc_v1.02233-RA	Scaffold_658	31698969	5273551	5275380	OG0018440	1	0
Tfasc_v1.28451-RA	Scaffold_2312	16741216	6397739	6399271	OG0018443	1	0
Tfasc_v1.15417-RA	Scaffold_2314	25842354	8438792	8439052	OG0018452	1	0
Tfasc_v1.11566-RA	Scaffold_2287	27210704	17588734	17589609	OG0018455	1	0
Tfasc_v1.20838-RA	Scaffold_15	23642332	3602508	3603621	OG0018457	1	0
Tfasc_v1.06515-RA	Scaffold_2096	30145683	507348	511011	OG0018461	1	0
Tfasc_v1.06517-RA	Scaffold_2096	30145683	518563	518902	OG0018462	1	0
Tfasc_v1.06491-RA	Scaffold_2096	30145683	315601	318753	OG0018463	1	0
Tfasc_v1.06484-RA	Scaffold_2096	30145683	268185	271582	OG0018464	1	0
Tfasc_v1.05588-RA	Scaffold_2041	30972320	22467441	22468762	OG0018467	1	0
Tfasc_v1.00936-RA	Scaffold_2199	32162447	19988748	20017846	OG0018469	1	0
Tfasc_v1.29426-RA	Scaffold_53	13520883	9815425	9818805	OG0018470	1	0
Tfasc_v1.04174-RA	Scaffold_2318	31153634	23020400	23026673	OG0018477	1	0
Tfasc_v1.16973-RA	Scaffold_2313	25341332	22902303	22902659	OG0018479	1	0
Tfasc_v1.30486-RA	Scaffold_2319	12332728	9391394	9398638	OG0018482	1	0
Tfasc_v1.26906-RA	Scaffold_845	18018563	17117360	17119691	OG0018484	1	0
Tfasc_v1.26902-RA	Scaffold_845	18018563	17092446	17096277	OG0018485	1	0
Tfasc_v1.26898-RA	Scaffold_845	18018563	17072309	17075430	OG0018486	1	0
Tfasc_v1.26946-RA	Scaffold_845	18018563	17449835	17450086	OG0018488	1	0
Tfasc_v1.26937-RA	Scaffold_845	18018563	17364399	17365992	OG0018489	1	0
Tfasc_v1.26960-RA	Scaffold_845	18018563	17514009	17514347	OG0018490	1	0
Tfasc_v1.26404-RA	Scaffold_845	18018563	11503821	11506217	OG0018491	1	0
Tfasc_v1.26336-RA	Scaffold_845	18018563	8604962	8611823	OG0018492	1	0
Tfasc_v1.26334-RA	Scaffold_845	18018563	8593303	8600961	OG0018493	1	0
Tfasc_v1.18592-RA	Scaffold_1383	24649150	2110975	2114295	OG0018498	1	0
Tfasc_v1.18555-RA	Scaffold_1383	24649150	1773282	1777233	OG0018500	1	0
Tfasc_v1.18518-RA	Scaffold_1383	24649150	1581613	1584550	OG0018501	1	0
Tfasc_v1.18533-RA	Scaffold_1383	24649150	1662443	1666838	OG0018502	1	0
Tfasc_v1.21848-RA	Scaffold_2073	21704838	6376832	6388192	OG0018503	1	0
Tfasc_v1.19231-RA	Scaffold_1383	24649150	21906827	21907674	OG0018505	1	0
Tfasc_v1.02641-RA	Scaffold_658	31698969	11885480	11886076	OG0018506	1	0
Tfasc_v1.02640-RA	Scaffold_658	31698969	11850703	11852076	OG0018507	1	0
Tfasc_v1.31568-RA	Scaffold_2236	331663	286701	287372	OG0018509	1	0
Tfasc_v1.26219-RA	Scaffold_845	18018563	5143010	5143351	OG0018510	1	0
Tfasc_v1.02830-RA	Scaffold_658	31698969	21198360	21200381	OG0018511	1	0
Tfasc_v1.17145-RA	Scaffold_2313	25341332	25221450	25221650	OG0018512	1	0
Tfasc_v1.26133-RA	Scaffold_845	18018563	3451109	3461477	OG0018517	1	0
Tfasc_v1.12946-RA	Scaffold_326	26509606	22835978	22836536	OG0018518	1	0
Tfasc_v1.01650-RA	Scaffold_2199	32162447	31875124	31880157	OG0018519	1	0
Tfasc_v1.06649-RA	Scaffold_2096	30145683	1575314	1579670	OG0018521	1	0
Tfasc_v1.13577-RA	Scaffold_1174	26021936	10753345	10754901	OG0018522	1	0
Tfasc_v1.04693-RA	Scaffold_2318	31153634	29450798	29452016	OG0018523	1	0
Tfasc_v1.12095-RA	Scaffold_2287	27210704	26924534	26925163	OG0018524	1	0
Tfasc_v1.13475-RA	Scaffold_1174	26021936	5893707	5894147	OG0018525	1	0
Tfasc_v1.27458-RA	Scaffold_2316	17107477	11259040	11260756	OG0018526	1	0
Tfasc_v1.26046-RA	Scaffold_845	18018563	2013530	2017340	OG0018527	1	0
Tfasc_v1.12639-RA	Scaffold_326	26509606	6926985	6927424	OG0018529	1	0
Tfasc_v1.29906-RA	Scaffold_2319	12332728	183296	184465	OG0018530	1	0
Tfasc_v1.29885-RA	Scaffold_2319	12332728	41106	41916	OG0018531	1	0
Tfasc_v1.30703-RA	Scaffold_2319	12332728	12136364	12137504	OG0018532	1	0
Tfasc_v1.23889-RA	Scaffold_2321	21234157	20652405	20652680	OG0018535	1	0
Tfasc_v1.03911-RA	Scaffold_2318	31153634	9354748	9359305	OG0018539	1	0
Tfasc_v1.32889-RA	Scaffold_2069	133418	132453	132795	OG0018540	2	0
Tfasc_v1.33532-RA	Scaffold_765	48102	30396	30704	OG0018540	2	0
Tfasc_v1.33828-RA	Scaffold_1609	21977	19684	20843	OG0018541	1	1
Tfasc_v1.33272-RA	Scaffold_323	75109	2052	2337	OG0018542	2	0
Tfasc_v1.33441-RA	Scaffold_606	54957	17585	26448	OG0018542	2	0
Tfasc_v1.17869-RA	Scaffold_2225	24881768	8774960	8775385	OG0018543	2	0
Tfasc_v1.32803-RA	Scaffold_59	143467	24094	24519	OG0018543	2	0
Tfasc_v1.32271-RA	Scaffold_2029	213773	126837	130282	OG0018544	2	0
