Tfasc_v1.31994-RA	Scaffold_2305	111692	121190	OG0000000	1	2100
Tfasc_v1.25882-RB	Scaffold_346	19350767	19352485	OG0016760	2	1
Tfasc_v1.25869-RA	Scaffold_346	19223332	19238356	OG0016761	3	0
Tfasc_v1.25869-RB	Scaffold_346	19223332	19238356	OG0016761	3	0
Tfasc_v1.25875-RA	Scaffold_346	19303800	19307244	OG0016761	3	0
Tfasc_v1.01058-RA	Scaffold_2199	25182497	25185622	OG0016762	3	0
Tfasc_v1.15624-RA	Scaffold_2314	14383938	14384713	OG0016762	3	0
Tfasc_v1.32939-RA	Scaffold_158	22343	24865	OG0016762	3	0
Tfasc_v1.31119-RA	Scaffold_2145	278542	278905	OG0016763	1	2
Tfasc_v1.00646-RA	Scaffold_2199	6600310	6615790	OG0016764	3	0
Tfasc_v1.02591-RA	Scaffold_658	10371796	10381775	OG0016764	3	0
Tfasc_v1.29024-RA	Scaffold_53	469800	479949	OG0016764	3	0
Tfasc_v1.29112-RA	Scaffold_53	2999517	3001023	OG0016765	2	1
Tfasc_v1.32305-RA	Scaffold_2045	46989	47324	OG0016765	2	1
Tfasc_v1.08309-RA	Scaffold_2315	9671850	9672632	OG0016766	3	0
Tfasc_v1.14020-RA	Scaffold_1174	22074505	22075305	OG0016766	3	0
Tfasc_v1.29133-RA	Scaffold_53	3616042	3617052	OG0016766	3	0
Tfasc_v1.29144-RA	Scaffold_53	4251176	4251451	OG0016767	3	0
Tfasc_v1.29145-RA	Scaffold_53	4258136	4258411	OG0016767	3	0
Tfasc_v1.32923-RA	Scaffold_88	94181	94453	OG0016767	3	0
Tfasc_v1.29210-RA	Scaffold_53	6031043	6031225	OG0016768	3	0
Tfasc_v1.32358-RA	Scaffold_2277	85702	86021	OG0016768	3	0
Tfasc_v1.32402-RA	Scaffold_2276	137188	137507	OG0016768	3	0
Tfasc_v1.14501-RA	Scaffold_1174	25666473	25668476	OG0016769	2	1
Tfasc_v1.29230-RA	Scaffold_53	6565056	6565604	OG0016769	2	1
Tfasc_v1.29311-RA	Scaffold_53	8472286	8481137	OG0016770	2	1
Tfasc_v1.29311-RB	Scaffold_53	8472286	8481137	OG0016770	2	1
Tfasc_v1.29321-RA	Scaffold_53	8599607	8600479	OG0016771	2	1
Tfasc_v1.29471-RA	Scaffold_53	10121113	10121487	OG0016771	2	1
Tfasc_v1.00471-RA	Scaffold_2199	4206613	4206938	OG0016772	3	0
Tfasc_v1.02841-RA	Scaffold_658	21403570	21403854	OG0016772	3	0
Tfasc_v1.29372-RA	Scaffold_53	9185207	9185513	OG0016772	3	0
Tfasc_v1.29406-RA	Scaffold_53	9553276	9554409	OG0016773	2	1
Tfasc_v1.33090-RA	Scaffold_170	68575	69756	OG0016773	2	1
Tfasc_v1.29462-RA	Scaffold_53	10066094	10067086	OG0016774	2	1
Tfasc_v1.29472-RA	Scaffold_53	10122291	10124414	OG0016774	2	1
Tfasc_v1.29478-RA	Scaffold_53	10160568	10160960	OG0016775	3	0
Tfasc_v1.29484-RA	Scaffold_53	10200007	10200397	OG0016775	3	0
Tfasc_v1.30589-RA	Scaffold_2319	10968454	10968849	OG0016775	3	0
Tfasc_v1.29493-RA	Scaffold_53	10299026	10299322	OG0016776	2	1
Tfasc_v1.29496-RA	Scaffold_53	10320954	10322005	OG0016776	2	1
Tfasc_v1.29516-RA	Scaffold_53	10473703	10479465	OG0016777	1	2
Tfasc_v1.29563-RA	Scaffold_53	10913941	10917147	OG0016778	2	1
Tfasc_v1.29570-RA	Scaffold_53	10982940	10986730	OG0016778	2	1
Tfasc_v1.29858-RA	Scaffold_53	13401240	13401851	OG0016779	2	1
Tfasc_v1.29862-RA	Scaffold_53	13430402	13431022	OG0016779	2	1
Tfasc_v1.00639-RA	Scaffold_2199	6488592	6488888	OG0016780	3	0
Tfasc_v1.33303-RA	Scaffold_380	2128	2373	OG0016780	3	0
Tfasc_v1.33435-RA	Scaffold_599	30163	30408	OG0016780	3	0
Tfasc_v1.00052-RA	Scaffold_2199	349204	349299	OG0016781	2	1
Tfasc_v1.30243-RA	Scaffold_2319	3530567	3530752	OG0016781	2	1
Tfasc_v1.00203-RA	Scaffold_2199	1394634	1417654	OG0016782	1	2
Tfasc_v1.00205-RA	Scaffold_2199	1440095	1446918	OG0016783	1	2
Tfasc_v1.00335-RA	Scaffold_2199	2488303	2491761	OG0016784	2	1
Tfasc_v1.00340-RA	Scaffold_2199	2518903	2522356	OG0016784	2	1
Tfasc_v1.00428-RA	Scaffold_2199	3795217	3795525	OG0016785	2	1
Tfasc_v1.16065-RA	Scaffold_2313	298763	299071	OG0016785	2	1
Tfasc_v1.00476-RA	Scaffold_2199	4275986	4279180	OG0016786	1	2
Tfasc_v1.00504-RA	Scaffold_2199	4500575	4505166	OG0016787	3	0
Tfasc_v1.07429-RA	Scaffold_2096	24322325	24322705	OG0016787	3	0
Tfasc_v1.07430-RA	Scaffold_2096	24359838	24360218	OG0016787	3	0
Tfasc_v1.00558-RA	Scaffold_2199	5220125	5232318	OG0016788	2	1
Tfasc_v1.00563-RA	Scaffold_2199	5260792	5269883	OG0016788	2	1
Tfasc_v1.00557-RA	Scaffold_2199	5218895	5220100	OG0016789	2	1
Tfasc_v1.00562-RA	Scaffold_2199	5256495	5257825	OG0016789	2	1
Tfasc_v1.00624-RA	Scaffold_2199	6055104	6055638	OG0016790	3	0
Tfasc_v1.18881-RA	Scaffold_1383	5417934	5418881	OG0016790	3	0
Tfasc_v1.20999-RA	Scaffold_15	11000782	11003055	OG0016790	3	0
Tfasc_v1.00638-RA	Scaffold_2199	6480437	6488559	OG0016791	3	0
Tfasc_v1.02269-RA	Scaffold_658	5494543	5514582	OG0016791	3	0
Tfasc_v1.33304-RA	Scaffold_380	2457	7786	OG0016791	3	0
Tfasc_v1.00680-RA	Scaffold_2199	7343775	7344387	OG0016792	2	1
Tfasc_v1.00680-RB	Scaffold_2199	7344110	7344631	OG0016792	2	1
Tfasc_v1.00736-RA	Scaffold_2199	8873748	8884134	OG0016793	1	2
Tfasc_v1.00746-RA	Scaffold_2199	9389788	9392389	OG0016794	1	2
Tfasc_v1.00840-RA	Scaffold_2199	14988866	14990474	OG0016795	1	2
Tfasc_v1.00861-RA	Scaffold_2199	16356139	16356613	OG0016796	2	1
Tfasc_v1.11544-RA	Scaffold_2287	16674964	16675350	OG0016796	2	1
Tfasc_v1.00973-RA	Scaffold_2199	21450255	21454468	OG0016797	2	1
Tfasc_v1.00973-RB	Scaffold_2199	21450255	21461253	OG0016797	2	1
Tfasc_v1.01052-RA	Scaffold_2199	25107110	25107220	OG0016798	3	0
Tfasc_v1.02508-RA	Scaffold_658	8453833	8453955	OG0016798	3	0
Tfasc_v1.21124-RA	Scaffold_15	16393172	16393294	OG0016798	3	0
Tfasc_v1.01136-RA	Scaffold_2199	27282691	27285602	OG0016799	1	2
Tfasc_v1.01390-RA	Scaffold_2199	29970332	29972292	OG0016800	2	1
Tfasc_v1.15746-RA	Scaffold_2314	19891855	19892181	OG0016800	2	1
Tfasc_v1.01521-RA	Scaffold_2199	30966737	30977519	OG0016801	2	1
Tfasc_v1.23550-RA	Scaffold_2321	10776440	10781068	OG0016801	2	1
Tfasc_v1.01678-RA	Scaffold_2199	32139423	32143923	OG0016802	3	0
Tfasc_v1.01678-RB	Scaffold_2199	32139423	32143923	OG0016802	3	0
Tfasc_v1.01678-RC	Scaffold_2199	32139423	32143923	OG0016802	3	0
Tfasc_v1.32497-RA	Scaffold_553	89098	92920	OG0016803	1	2
Tfasc_v1.28659-RA	Scaffold_2312	13669987	13675355	OG0016804	2	1
Tfasc_v1.32496-RA	Scaffold_553	53216	85487	OG0016804	2	1
Tfasc_v1.04994-RA	Scaffold_2041	1223804	1234443	OG0016805	2	1
Tfasc_v1.04996-RA	Scaffold_2041	1247480	1248442	OG0016805	2	1
Tfasc_v1.05039-RA	Scaffold_2041	1732350	1735241	OG0016806	1	2
Tfasc_v1.05044-RA	Scaffold_2041	1772290	1772541	OG0016807	3	0
Tfasc_v1.05045-RA	Scaffold_2041	1772572	1772817	OG0016807	3	0
Tfasc_v1.18838-RA	Scaffold_1383	4415488	4419660	OG0016807	3	0
Tfasc_v1.05094-RA	Scaffold_2041	2787599	2787820	OG0016808	1	2
Tfasc_v1.05095-RA	Scaffold_2041	2842880	2843438	OG0016809	3	0
Tfasc_v1.08417-RA	Scaffold_2315	15155669	15156605	OG0016809	3	0
Tfasc_v1.32115-RA	Scaffold_169	46988	47353	OG0016809	3	0
Tfasc_v1.05137-RA	Scaffold_2041	3998955	4011800	OG0016810	2	1
Tfasc_v1.05145-RA	Scaffold_2041	4294589	4297657	OG0016810	2	1
Tfasc_v1.05275-RA	Scaffold_2041	8841516	8866523	OG0016811	1	2
Tfasc_v1.05363-RA	Scaffold_2041	13731694	13733177	OG0016812	2	1
Tfasc_v1.05365-RA	Scaffold_2041	13749196	13750893	OG0016812	2	1
Tfasc_v1.05393-RA	Scaffold_2041	15123948	15157225	OG0016813	1	2
Tfasc_v1.05407-RA	Scaffold_2041	16170620	16171058	OG0016814	2	1
Tfasc_v1.15683-RA	Scaffold_2314	17776127	17776565	OG0016814	2	1
Tfasc_v1.05429-RA	Scaffold_2041	17376345	17380037	OG0016815	3	0
Tfasc_v1.08394-RA	Scaffold_2315	14053420	14059610	OG0016815	3	0
Tfasc_v1.30293-RA	Scaffold_2319	4851097	4851432	OG0016815	3	0
Tfasc_v1.05432-RA	Scaffold_2041	17512141	17512597	OG0016816	1	2
Tfasc_v1.05495-RA	Scaffold_2041	20087457	20099001	OG0016817	2	1
Tfasc_v1.05497-RA	Scaffold_2041	20114842	20119623	OG0016817	2	1
Tfasc_v1.05503-RA	Scaffold_2041	20223026	20223187	OG0016818	1	2
Tfasc_v1.05661-RA	Scaffold_2041	23577749	23579780	OG0016819	1	2
Tfasc_v1.05665-RA	Scaffold_2041	23625553	23626139	OG0016820	2	1
Tfasc_v1.05665-RB	Scaffold_2041	23625553	23626139	OG0016820	2	1
Tfasc_v1.05709-RA	Scaffold_2041	24145630	24162088	OG0016821	2	1
Tfasc_v1.05709-RB	Scaffold_2041	24145630	24162088	OG0016821	2	1
Tfasc_v1.05726-RA	Scaffold_2041	24258415	24259347	OG0016822	2	1
Tfasc_v1.05730-RA	Scaffold_2041	24291558	24292502	OG0016822	2	1
Tfasc_v1.05765-RA	Scaffold_2041	24645516	24648003	OG0016823	2	1
Tfasc_v1.05770-RA	Scaffold_2041	24679048	24680957	OG0016823	2	1
Tfasc_v1.05769-RA	Scaffold_2041	24677015	24677727	OG0016824	1	2
Tfasc_v1.05786-RA	Scaffold_2041	24870552	24876185	OG0016825	2	1
Tfasc_v1.05789-RA	Scaffold_2041	24890975	24896501	OG0016825	2	1
Tfasc_v1.05806-RA	Scaffold_2041	25085353	25092516	OG0016826	3	0
Tfasc_v1.25896-RA	Scaffold_845	193446	200319	OG0016826	3	0
Tfasc_v1.25898-RA	Scaffold_845	221795	228673	OG0016826	3	0
Tfasc_v1.05990-RA	Scaffold_2041	26818058	26819584	OG0016827	2	1
Tfasc_v1.05990-RB	Scaffold_2041	26818632	26819584	OG0016827	2	1
Tfasc_v1.05995-RA	Scaffold_2041	26883282	26901318	OG0016828	3	0
Tfasc_v1.05995-RB	Scaffold_2041	26883282	26901318	OG0016828	3	0
Tfasc_v1.05995-RC	Scaffold_2041	26883282	26901318	OG0016828	3	0
Tfasc_v1.06093-RA	Scaffold_2041	27640702	27641973	OG0016829	2	1
Tfasc_v1.06099-RA	Scaffold_2041	27674518	27675789	OG0016829	2	1
Tfasc_v1.06191-RA	Scaffold_2041	28427774	28429835	OG0016830	2	1
Tfasc_v1.06194-RA	Scaffold_2041	28453774	28454938	OG0016830	2	1
Tfasc_v1.06245-RA	Scaffold_2041	28945017	28946257	OG0016831	3	0
Tfasc_v1.06250-RA	Scaffold_2041	28961537	28962503	OG0016831	3	0
Tfasc_v1.06251-RA	Scaffold_2041	28965510	28966476	OG0016831	3	0
Tfasc_v1.06285-RA	Scaffold_2041	29283936	29285373	OG0016832	3	0
Tfasc_v1.06288-RA	Scaffold_2041	29298024	29299532	OG0016832	3	0
Tfasc_v1.06290-RA	Scaffold_2041	29323675	29325178	OG0016832	3	0
Tfasc_v1.06310-RA	Scaffold_2041	29516961	29517436	OG0016833	3	0
Tfasc_v1.23415-RA	Scaffold_2321	5585513	5585989	OG0016833	3	0
Tfasc_v1.33899-RA	Scaffold_1989	1054	1212	OG0016833	3	0
Tfasc_v1.16613-RA	Scaffold_2313	7811261	7811930	OG0016834	3	0
Tfasc_v1.30490-RA	Scaffold_2319	9457201	9457752	OG0016834	3	0
Tfasc_v1.33265-RA	Scaffold_984	72949	73483	OG0016834	3	0
Tfasc_v1.08109-RA	Scaffold_2315	2453095	2456816	OG0016835	2	1
Tfasc_v1.20551-RA	Scaffold_15	874	1758	OG0016835	2	1
Tfasc_v1.20612-RA	Scaffold_15	617971	618444	OG0016836	2	1
Tfasc_v1.20616-RA	Scaffold_15	643359	643832	OG0016836	2	1
Tfasc_v1.20642-RA	Scaffold_15	879430	879757	OG0016837	1	2
Tfasc_v1.20667-RA	Scaffold_15	1281724	1289079	OG0016838	3	0
Tfasc_v1.20689-RA	Scaffold_15	1420330	1422672	OG0016838	3	0
Tfasc_v1.20708-RA	Scaffold_15	1477593	1479869	OG0016838	3	0
Tfasc_v1.20675-RA	Scaffold_15	1344648	1344884	OG0016839	3	0
Tfasc_v1.20676-RA	Scaffold_15	1345018	1345913	OG0016839	3	0
Tfasc_v1.20693-RA	Scaffold_15	1427564	1428459	OG0016839	3	0
Tfasc_v1.20750-RA	Scaffold_15	2179347	2181375	OG0016840	2	1
Tfasc_v1.20752-RA	Scaffold_15	2185797	2187596	OG0016840	2	1
Tfasc_v1.07212-RA	Scaffold_2096	14128221	14128650	OG0016841	3	0
Tfasc_v1.16644-RA	Scaffold_2313	9059074	9059503	OG0016841	3	0
Tfasc_v1.20787-RA	Scaffold_15	2634894	2635323	OG0016841	3	0
Tfasc_v1.20829-RA	Scaffold_15	3445020	3445652	OG0016842	3	0
Tfasc_v1.20831-RA	Scaffold_15	3480800	3486851	OG0016842	3	0
Tfasc_v1.20834-RA	Scaffold_15	3580721	3587379	OG0016842	3	0
Tfasc_v1.20881-RA	Scaffold_15	4813650	4818474	OG0016843	2	1
Tfasc_v1.20882-RA	Scaffold_15	4891105	4895736	OG0016843	2	1
Tfasc_v1.20883-RA	Scaffold_15	4985174	4986085	OG0016844	1	2
Tfasc_v1.20962-RA	Scaffold_15	9628614	9638027	OG0016845	1	2
Tfasc_v1.08363-RA	Scaffold_2315	12493447	12494427	OG0016846	2	1
Tfasc_v1.20978-RA	Scaffold_15	10355025	10371220	OG0016846	2	1
Tfasc_v1.21030-RA	Scaffold_15	12299204	12300147	OG0016847	1	2
Tfasc_v1.21042-RA	Scaffold_15	12524431	12524718	OG0016848	1	2
Tfasc_v1.21041-RA	Scaffold_15	12516815	12516922	OG0016849	1	2
Tfasc_v1.13653-RA	Scaffold_1174	14780750	14782073	OG0016850	2	1
Tfasc_v1.21092-RA	Scaffold_15	14722489	14724296	OG0016850	2	1
Tfasc_v1.21189-RA	Scaffold_15	18466842	18467403	OG0016851	1	2
Tfasc_v1.21199-RA	Scaffold_15	18695631	18696859	OG0016852	1	2
Tfasc_v1.21218-RA	Scaffold_15	19158031	19159406	OG0016853	2	1
Tfasc_v1.21221-RA	Scaffold_15	19172235	19173617	OG0016853	2	1
Tfasc_v1.07413-RA	Scaffold_2096	23801466	23802031	OG0016854	3	0
Tfasc_v1.21312-RA	Scaffold_15	20274097	20274363	OG0016854	3	0
Tfasc_v1.21314-RA	Scaffold_15	20292521	20292787	OG0016854	3	0
Tfasc_v1.06895-RA	Scaffold_2096	3855108	3858092	OG0016855	2	1
Tfasc_v1.21411-RA	Scaffold_15	21281168	21307734	OG0016855	2	1
Tfasc_v1.21540-RA	Scaffold_15	22244506	22247265	OG0016856	2	1
Tfasc_v1.28859-RA	Scaffold_2312	15430230	15434340	OG0016856	2	1
Tfasc_v1.33050-RA	Scaffold_151	33536	33913	OG0016857	1	2
Tfasc_v1.31093-RA	Scaffold_405	69804	70975	OG0016858	2	1
Tfasc_v1.31473-RA	Scaffold_2184	170243	171363	OG0016858	2	1
Tfasc_v1.25981-RA	Scaffold_845	1188680	1197205	OG0016859	1	2
Tfasc_v1.26063-RA	Scaffold_845	2150402	2151832	OG0016860	2	1
Tfasc_v1.26065-RA	Scaffold_845	2173599	2175038	OG0016860	2	1
Tfasc_v1.08722-RA	Scaffold_2315	25211125	25211867	OG0016861	2	1
Tfasc_v1.26089-RA	Scaffold_845	2495726	2496076	OG0016861	2	1
Tfasc_v1.26202-RA	Scaffold_845	4923546	4924337	OG0016862	1	2
Tfasc_v1.07465-RA	Scaffold_2096	25534458	25550558	OG0016863	3	0
Tfasc_v1.07465-RB	Scaffold_2096	25544858	25550558	OG0016863	3	0
Tfasc_v1.26213-RA	Scaffold_845	5055357	5056495	OG0016863	3	0
Tfasc_v1.19688-RA	Scaffold_819	8542432	8548746	OG0016864	3	0
Tfasc_v1.26225-RA	Scaffold_845	5188988	5190734	OG0016864	3	0
Tfasc_v1.27440-RA	Scaffold_2316	10849895	10855773	OG0016864	3	0
Tfasc_v1.26333-RA	Scaffold_845	8588512	8590077	OG0016865	1	2
Tfasc_v1.18964-RA	Scaffold_1383	8412690	8414067	OG0016866	2	1
Tfasc_v1.26410-RA	Scaffold_845	11564188	11564691	OG0016866	2	1
Tfasc_v1.16859-RA	Scaffold_2313	20741677	20742150	OG0016867	2	1
Tfasc_v1.26408-RA	Scaffold_845	11546255	11546728	OG0016867	2	1
Tfasc_v1.26519-RA	Scaffold_845	13669551	13676152	OG0016868	2	1
Tfasc_v1.26522-RA	Scaffold_845	13705834	13710499	OG0016868	2	1
Tfasc_v1.17988-RA	Scaffold_2225	15524878	15525808	OG0016869	2	1
Tfasc_v1.26557-RA	Scaffold_845	14181361	14182102	OG0016869	2	1
Tfasc_v1.26624-RA	Scaffold_845	14844425	14845369	OG0016870	1	2
Tfasc_v1.26634-RA	Scaffold_845	14925178	14925729	OG0016871	2	1
Tfasc_v1.26640-RA	Scaffold_845	14980622	14981215	OG0016871	2	1
Tfasc_v1.26875-RA	Scaffold_845	16914709	16917264	OG0016872	1	2
Tfasc_v1.26951-RA	Scaffold_845	17466031	17470955	OG0016873	1	2
Tfasc_v1.26989-RA	Scaffold_845	17738545	17744917	OG0016874	1	2
Tfasc_v1.27011-RA	Scaffold_845	17983838	17992741	OG0016875	1	2
Tfasc_v1.32503-RA	Scaffold_171	78214	78393	OG0016876	3	0
Tfasc_v1.33587-RA	Scaffold_901	2452	2631	OG0016876	3	0
Tfasc_v1.33692-RA	Scaffold_1119	2037	2216	OG0016876	3	0
Tfasc_v1.32191-RA	Scaffold_1734	42380	42861	OG0016877	3	0
Tfasc_v1.32799-RA	Scaffold_364	15951	16448	OG0016877	3	0
Tfasc_v1.33645-RA	Scaffold_996	25292	25708	OG0016877	3	0
Tfasc_v1.02436-RA	Scaffold_658	7341714	7342043	OG0016878	3	0
Tfasc_v1.03201-RA	Scaffold_658	30343844	30345132	OG0016878	3	0
Tfasc_v1.32837-RA	Scaffold_2147	60288	60641	OG0016878	3	0
Tfasc_v1.32435-RA	Scaffold_29	95564	95948	OG0016879	3	0
Tfasc_v1.33583-RA	Scaffold_879	2310	2694	OG0016879	3	0
Tfasc_v1.33837-RA	Scaffold_1644	2511	2956	OG0016879	3	0
Tfasc_v1.31670-RA	Scaffold_2223	61597	62173	OG0016880	3	0
Tfasc_v1.33177-RA	Scaffold_1405	2868	3269	OG0016880	3	0
Tfasc_v1.33281-RA	Scaffold_343	47505	48000	OG0016880	3	0
Tfasc_v1.31301-RA	Scaffold_27	224150	226702	OG0016881	2	1
Tfasc_v1.31339-RA	Scaffold_215	163188	165804	OG0016881	2	1
Tfasc_v1.31864-RA	Scaffold_13	179223	179907	OG0016882	1	2
Tfasc_v1.08360-RA	Scaffold_2315	12427317	12429258	OG0016883	2	1
Tfasc_v1.32833-RA	Scaffold_1826	99201	101193	OG0016883	2	1
Tfasc_v1.12250-RA	Scaffold_326	876475	879661	OG0016884	2	1
Tfasc_v1.32619-RA	Scaffold_392	30751	36453	OG0016884	2	1
Tfasc_v1.16172-RA	Scaffold_2313	1219689	1221107	OG0016885	2	1
Tfasc_v1.16172-RB	Scaffold_2313	1220136	1221107	OG0016885	2	1
Tfasc_v1.16343-RA	Scaffold_2313	2924851	2925879	OG0016886	2	1
Tfasc_v1.16344-RA	Scaffold_2313	2927565	2931106	OG0016886	2	1
Tfasc_v1.16453-RA	Scaffold_2313	4242712	4244047	OG0016887	2	1
Tfasc_v1.16453-RB	Scaffold_2313	4242864	4244047	OG0016887	2	1
Tfasc_v1.13193-RA	Scaffold_1174	160566	161255	OG0016888	2	1
Tfasc_v1.16470-RA	Scaffold_2313	4523066	4523899	OG0016888	2	1
Tfasc_v1.16607-RA	Scaffold_2313	7759517	7759942	OG0016889	2	1
Tfasc_v1.16609-RA	Scaffold_2313	7760403	7760828	OG0016889	2	1
Tfasc_v1.08327-RA	Scaffold_2315	11065128	11069374	OG0016890	3	0
Tfasc_v1.08327-RB	Scaffold_2315	11065128	11069374	OG0016890	3	0
Tfasc_v1.16612-RA	Scaffold_2313	7806721	7807928	OG0016890	3	0
Tfasc_v1.16832-RA	Scaffold_2313	19026719	19031103	OG0016891	2	1
Tfasc_v1.30222-RA	Scaffold_2319	3249690	3250605	OG0016891	2	1
Tfasc_v1.08505-RA	Scaffold_2315	19712032	19712313	OG0016892	3	0
Tfasc_v1.16863-RA	Scaffold_2313	20908744	20908956	OG0016892	3	0
Tfasc_v1.28591-RA	Scaffold_2312	12040616	12043683	OG0016892	3	0
Tfasc_v1.16918-RA	Scaffold_2313	22277439	22277782	OG0016893	1	2
Tfasc_v1.16963-RA	Scaffold_2313	22851066	22851850	OG0016894	1	2
Tfasc_v1.17103-RA	Scaffold_2313	24717193	24717387	OG0016895	3	0
Tfasc_v1.27324-RA	Scaffold_2316	8523410	8523604	OG0016895	3	0
Tfasc_v1.27575-RA	Scaffold_2316	13173845	13174039	OG0016895	3	0
Tfasc_v1.17119-RA	Scaffold_2313	24913105	24917561	OG0016896	1	2
Tfasc_v1.17154-RA	Scaffold_2313	25276618	25295875	OG0016897	1	2
Tfasc_v1.08652-RA	Scaffold_2315	24267580	24268790	OG0016898	3	0
Tfasc_v1.27487-RA	Scaffold_2316	12233277	12236491	OG0016898	3	0
Tfasc_v1.31986-RA	Scaffold_2251	20989	22352	OG0016898	3	0
Tfasc_v1.22879-RA	Scaffold_2321	192724	194460	OG0016899	1	2
Tfasc_v1.07391-RA	Scaffold_2096	23053618	23054256	OG0016900	3	0
Tfasc_v1.15475-RA	Scaffold_2314	9716651	9719069	OG0016900	3	0
Tfasc_v1.23003-RA	Scaffold_2321	991173	991723	OG0016900	3	0
Tfasc_v1.23115-RA	Scaffold_2321	1735720	1738430	OG0016901	1	2
Tfasc_v1.23410-RA	Scaffold_2321	5527171	5529283	OG0016902	3	0
Tfasc_v1.23412-RA	Scaffold_2321	5562192	5563168	OG0016902	3	0
Tfasc_v1.23416-RA	Scaffold_2321	5589019	5591863	OG0016902	3	0
Tfasc_v1.02105-RA	Scaffold_658	4227729	4229717	OG0016903	3	0
Tfasc_v1.02108-RA	Scaffold_658	4247858	4249868	OG0016903	3	0
Tfasc_v1.23527-RA	Scaffold_2321	9699349	9701200	OG0016903	3	0
Tfasc_v1.23598-RA	Scaffold_2321	12501573	12515582	OG0016904	2	1
Tfasc_v1.23598-RB	Scaffold_2321	12501573	12515582	OG0016904	2	1
Tfasc_v1.23697-RA	Scaffold_2321	15353378	15359861	OG0016905	2	1
Tfasc_v1.23709-RA	Scaffold_2321	15460166	15464805	OG0016905	2	1
Tfasc_v1.11157-RA	Scaffold_2287	4015556	4015931	OG0016906	2	1
Tfasc_v1.23717-RA	Scaffold_2321	15657098	15657411	OG0016906	2	1
Tfasc_v1.23767-RA	Scaffold_2321	16669090	16674194	OG0016907	3	0
Tfasc_v1.23770-RA	Scaffold_2321	16723922	16726268	OG0016907	3	0
Tfasc_v1.23776-RA	Scaffold_2321	16761820	16762364	OG0016907	3	0
Tfasc_v1.23855-RA	Scaffold_2321	19328055	19330387	OG0016908	1	2
Tfasc_v1.02787-RA	Scaffold_658	19047515	19047586	OG0016909	2	1
Tfasc_v1.31704-RA	Scaffold_40	269242	269313	OG0016909	2	1
Tfasc_v1.33594-RA	Scaffold_921	25734	26106	OG0016910	1	2
Tfasc_v1.02850-RA	Scaffold_658	22184426	22189573	OG0016911	3	0
Tfasc_v1.32379-RA	Scaffold_65	132126	134425	OG0016911	3	0
Tfasc_v1.33606-RA	Scaffold_932	15985	16383	OG0016911	3	0
Tfasc_v1.18918-RA	Scaffold_1383	6715430	6723439	OG0016912	2	1
Tfasc_v1.31642-RA	Scaffold_2297	5629	13644	OG0016912	2	1
Tfasc_v1.30755-RA	Scaffold_1622	768575	780969	OG0016913	2	1
Tfasc_v1.31366-RA	Scaffold_544	49417	60412	OG0016913	2	1
Tfasc_v1.02073-RA	Scaffold_658	3947119	3947760	OG0016914	1	2
Tfasc_v1.02147-RA	Scaffold_658	4531271	4548553	OG0016915	2	1
Tfasc_v1.08454-RA	Scaffold_2315	16837903	16851138	OG0016915	2	1
Tfasc_v1.02209-RA	Scaffold_658	4987370	4995748	OG0016916	3	0
Tfasc_v1.02209-RB	Scaffold_658	4987370	4995748	OG0016916	3	0
Tfasc_v1.02209-RC	Scaffold_658	4987370	4995748	OG0016916	3	0
Tfasc_v1.02304-RA	Scaffold_658	5758851	5764215	OG0016917	1	2
Tfasc_v1.02386-RA	Scaffold_658	6654914	6656120	OG0016918	3	0
Tfasc_v1.08307-RA	Scaffold_2315	9634111	9636543	OG0016918	3	0
Tfasc_v1.08307-RB	Scaffold_2315	9634111	9640672	OG0016918	3	0
Tfasc_v1.02391-RA	Scaffold_658	6719871	6720278	OG0016919	2	1
Tfasc_v1.13636-RA	Scaffold_1174	14118181	14118360	OG0016919	2	1
Tfasc_v1.02575-RA	Scaffold_658	10072730	10075637	OG0016920	3	0
Tfasc_v1.19686-RA	Scaffold_819	8535305	8538200	OG0016920	3	0
Tfasc_v1.19690-RA	Scaffold_819	8555328	8558222	OG0016920	3	0
Tfasc_v1.02596-RA	Scaffold_658	10523291	10552988	OG0016921	2	1
Tfasc_v1.18890-RA	Scaffold_1383	5748674	5748946	OG0016921	2	1
Tfasc_v1.02649-RA	Scaffold_658	12386133	12386648	OG0016922	2	1
Tfasc_v1.06821-RA	Scaffold_2096	2968357	2976759	OG0016922	2	1
Tfasc_v1.02669-RA	Scaffold_658	13135043	13135126	OG0016923	2	1
Tfasc_v1.02677-RA	Scaffold_658	13209244	13209327	OG0016923	2	1
Tfasc_v1.02707-RA	Scaffold_658	14654854	14655216	OG0016924	3	0
Tfasc_v1.02710-RA	Scaffold_658	14713682	14722469	OG0016924	3	0
Tfasc_v1.02712-RA	Scaffold_658	14812507	14812725	OG0016924	3	0
Tfasc_v1.02733-RA	Scaffold_658	15960461	15961844	OG0016925	3	0
Tfasc_v1.02735-RA	Scaffold_658	15980977	15983299	OG0016925	3	0
Tfasc_v1.02738-RA	Scaffold_658	16029571	16031158	OG0016925	3	0
Tfasc_v1.02806-RA	Scaffold_658	19951210	19956121	OG0016926	2	1
Tfasc_v1.08287-RA	Scaffold_2315	8811545	8814721	OG0016926	2	1
Tfasc_v1.02812-RA	Scaffold_658	19993377	19994135	OG0016927	3	0
Tfasc_v1.12860-RA	Scaffold_326	19932441	19933085	OG0016927	3	0
